,gen,pA,pB,pD,error
70,70.0,88106.06319825265,2.8758330739523446e+18,16329686.478467647,76.6999
71,71.0,88106.06319825265,2.8758330739523446e+18,16338817.993136153,104.36306
72,72.0,88106.06319825265,2.8758330739523446e+18,16338516.859278155,104.36306
73,73.0,88106.06319825265,2.8758330739523446e+18,16346698.022870604,104.36306
74,74.0,88106.06319825265,2.8758330739523446e+18,16374283.666432684,104.36306
75,75.0,88106.06319825265,2.8758330739523446e+18,16359881.076432994,104.36306
76,76.0,88106.06319825265,2.87583307395235e+18,16419755.21814819,104.36306
77,77.0,88106.06319825265,2.8758330739523487e+18,16419755.21814819,104.36306
78,78.0,88106.06319825265,2.8758330739523425e+18,16419755.21814819,104.36306
79,79.0,88106.06319825265,2.875833073952405e+18,16419755.21814819,104.36306
80,80.0,88106.06319825265,2.875833073952427e+18,16419755.21814819,104.36306
81,81.0,88106.06319825265,2.8758330739523907e+18,16419755.21814819,104.36306
82,82.0,88106.06319825265,2.8758330739524393e+18,16419755.21814819,104.36306
83,83.0,88106.06319825265,2.875833073952438e+18,16419755.21814819,104.36306
84,84.0,88106.06319825265,2.8758330739523937e+18,16419755.21814819,104.36306
85,85.0,88106.06319825265,2.8758330739524204e+18,16419755.21814819,104.36306
86,86.0,88106.06319825265,2.875833073952583e+18,16421251.995522348,104.36306
87,87.0,88106.06319825265,2.875833073952583e+18,16425305.335471638,104.36306
88,88.0,88106.06319825265,2.875833073952583e+18,16428541.398430912,104.36306
89,89.0,88106.06319825265,2.875833073952583e+18,16418680.875708565,104.36306
90,90.0,88106.06319825265,2.875833073952583e+18,16423428.362886224,104.36306
91,91.0,88106.06319825265,2.875833073952544e+18,16483302.50460142,104.36306
92,92.0,88106.06319825265,2.8758330739525796e+18,16483302.50460142,104.36306
93,93.0,88106.06319825265,2.875833073952594e+18,16483302.50460142,104.36306
94,94.0,88106.06319825265,2.875833073952596e+18,16483302.50460142,104.36306
95,95.0,88106.06319825265,2.8758330739526205e+18,16483302.50460142,104.36306
96,96.0,110132.52899305937,2.8758330739527834e+18,16483302.50460142,59.02719
97,97.0,110132.52899305937,2.8758330739527834e+18,16502024.823479114,59.02719
98,98.0,110132.52899305937,2.8758330739527834e+18,16515929.307294225,59.02719
99,99.0,110132.52899305937,2.8758330739527834e+18,16529900.517909002,59.02719
100,100.0,110132.52899305937,2.8758330739527834e+18,16520626.508745752,59.02719
101,101.0,110132.52899305937,2.8758330739527834e+18,16504294.380493795,59.02719
102,102.0,110132.52899305937,2.8758330739528125e+18,16564168.522208992,59.02719
103,103.0,110132.52899305937,2.875833073952832e+18,16564168.522208992,59.02719
104,104.0,110132.52899305937,2.8758330739528576e+18,16564168.522208992,59.02719
105,105.0,110132.52899305937,2.8758330739527864e+18,16564168.522208992,59.02719
106,106.0,110132.52899305937,2.875833073952744e+18,16564168.522208992,59.02719
107,107.0,110132.52899305937,2.87583307395277e+18,16564168.522208992,59.02719
108,108.0,110132.52899305937,2.875833073952793e+18,16564168.522208992,59.02719
109,109.0,110132.52899305937,2.875833073952761e+18,16564168.522208992,59.02719
110,110.0,110132.52899305937,2.8758330739527194e+18,16564168.522208992,59.02719
111,111.0,110132.52899305937,2.8758330739527496e+18,16564168.522208992,59.02719
112,112.0,110132.52899305937,2.8758330739527347e+18,16564168.522208992,59.02719
113,113.0,110132.52899305937,2.875833073952714e+18,16564168.522208992,59.02719
114,114.0,110132.52899305937,2.8758330739527404e+18,16564168.522208992,59.02719
115,115.0,110132.52899305937,2.875833073952744e+18,16564168.522208992,59.02719
116,116.0,110132.52899305937,2.875833073952734e+18,16564168.522208992,59.02719
117,117.0,110132.52899305937,2.875833073952692e+18,16564168.522208992,59.02719
118,118.0,110132.52899305937,2.87583307395272e+18,16564168.522208992,59.02719
119,119.0,110132.52899305937,2.875833073952742e+18,16564168.522208992,59.02719
120,120.0,110132.52899305937,2.87583307395275e+18,16564168.522208992,59.02719
121,121.0,110132.52899305937,2.875833073952736e+18,16564168.522208992,59.02719
122,122.0,110132.52899305937,2.875833073952899e+18,16570953.788994104,59.02719
123,123.0,110132.52899305937,2.875833073952899e+18,16549066.985452207,59.02719
124,124.0,110132.52899305937,2.875833073952899e+18,16551509.17954967,59.02719
125,125.0,110132.52899305937,2.875833073952899e+18,16569592.504039172,59.02719
126,126.0,110132.52899305937,2.875833073952899e+18,16565593.766653785,59.02719
127,127.0,110595.94860084368,2.875833073952899e+18,16625467.908368982,59.02719
128,128.0,113022.22284215546,2.875833073952899e+18,16625467.908368982,59.02719
129,129.0,115888.68131753465,2.875833073952899e+18,16625467.908368982,59.02719
130,130.0,122880.26164431864,2.875833073952899e+18,16625467.908368982,59.02719
131,131.0,126716.0949036143,2.875833073952899e+18,16625467.908368982,59.02719
132,132.0,170769.02649322775,2.875833073952899e+18,16625467.908368982,33.88273
133,133.0,170769.02649322775,2.875833073952899e+18,16637197.54771567,33.88273
134,134.0,170769.02649322775,2.875833073952899e+18,16604073.997658666,33.88273
135,135.0,170769.02649322775,2.875833073952899e+18,16626504.509328838,33.88273
136,136.0,170769.02649322775,2.875833073952899e+18,16630978.916718068,33.88273
137,137.0,170769.02649322775,2.875833073952899e+18,16626521.015209027,33.88273
138,138.0,172901.28821732049,2.875833073952899e+18,16686395.156924224,33.88273
139,139.0,176832.3086105407,2.875833073952899e+18,16686395.156924224,33.88273
140,140.0,174892.36438468806,2.875833073952899e+18,16686395.156924224,33.88273
141,141.0,181283.76162241044,2.875833073952899e+18,16686395.156924224,33.88273
142,142.0,181152.37587925314,2.875833073952899e+18,16686395.156924224,33.88273
143,143.0,203178.84167405986,2.8758330739528806e+18,16686395.156924224,-1.0
144,144.0,203178.84167405986,2.875833073952859e+18,16686395.156924224,-1.0
145,145.0,203178.84167405986,2.8758330739528765e+18,16686395.156924224,-1.0
146,146.0,203178.84167405986,2.8758330739528576e+18,16686395.156924224,-1.0
147,147.0,203178.84167405986,2.875833073952852e+18,16686395.156924224,-1.0
148,148.0,203178.84167405986,2.875833073952852e+18,16686395.156924224,-1.0
149,149.0,203178.84167405986,2.8758330739528294e+18,16686395.156924224,-1.0
150,150.0,203178.84167405986,2.8758330739528166e+18,16686395.156924224,-1.0
151,151.0,203178.84167405986,2.875833073952838e+18,16686395.156924224,-1.0
152,152.0,203178.84167405986,2.8758330739529103e+18,16686395.156924224,-1.0
153,153.0,206047.48354610757,2.875833073953073e+18,16686395.156924224,-1.0
154,154.0,204086.84320142545,2.875833073953073e+18,16686395.156924224,-1.0
155,155.0,200277.6670657962,2.875833073953073e+18,16686395.156924224,-1.0
156,156.0,200905.7708016028,2.875833073953073e+18,16686395.156924224,-1.0
157,157.0,205712.70174003823,2.875833073953073e+18,16686395.156924224,-1.0
158,158.0,227739.16753484495,2.87583307395307e+18,16686395.156924224,47.8107
159,159.0,227739.16753484495,2.875833073953073e+18,16686395.156924224,47.8107
160,160.0,227739.16753484495,2.8758330739531284e+18,16686395.156924224,47.8107
161,161.0,227739.16753484495,2.875833073953106e+18,16686395.156924224,47.8107
162,162.0,227739.16753484495,2.875833073953106e+18,16686395.156924224,47.8107
163,163.0,227739.16753484495,2.8758330739532687e+18,16697044.56919366,47.8107
164,164.0,227739.16753484495,2.8758330739532687e+18,16718768.067164019,47.8107
165,165.0,227739.16753484495,2.8758330739532687e+18,16719764.204740696,47.8107
166,166.0,227739.16753484495,2.8758330739532687e+18,16719003.523893321,47.8107
167,167.0,227739.16753484495,2.8758330739532687e+18,16725714.80713039,47.8107
168,168.0,249765.63332965167,2.8758330739532687e+18,16785588.948845588,29.04187
169,169.0,271792.0991244584,2.8758330739532687e+18,16785588.948845588,22.15661
170,170.0,271792.0991244584,2.8758330739532687e+18,16777086.352253815,22.15661
171,171.0,271792.0991244584,2.8758330739532687e+18,16800845.2569472,22.15661
172,172.0,271792.0991244584,2.8758330739532687e+18,16860719.3986624,21.11479
173,173.0,293818.5649192651,2.8758330739532687e+18,16860719.3986624,13.54102
174,174.0,293818.5649192651,2.8758330739532687e+18,16859606.22041642,13.54102
175,175.0,293818.5649192651,2.8758330739532687e+18,16844493.551717352,13.54102
176,176.0,293818.5649192651,2.8758330739532687e+18,16853497.151200194,13.54102
177,177.0,293818.5649192651,2.8758330739532687e+18,16872822.239685044,13.54102
178,178.0,293818.5649192651,2.8758330739532687e+18,16881632.50622769,13.54102
179,179.0,293818.5649192651,2.875833073953308e+18,16941506.64794289,13.54102
180,180.0,293818.5649192651,2.8758330739533225e+18,16941506.64794289,13.54102
181,181.0,293818.5649192651,2.8758330739532723e+18,16941506.64794289,13.54102
182,182.0,293818.5649192651,2.875833073953253e+18,16941506.64794289,13.54102
183,183.0,293818.5649192651,2.8758330739532257e+18,16941506.64794289,13.54102
184,184.0,299976.06631041283,2.8758330739533885e+18,16941506.64794289,13.54102
185,185.0,294811.5116453062,2.8758330739533885e+18,16941506.64794289,13.54102
186,186.0,292611.8521503875,2.8758330739533885e+18,16941506.64794289,13.54102
187,187.0,289445.6587540502,2.8758330739533885e+18,16941506.64794289,13.54102
188,188.0,285671.189306097,2.8758330739533885e+18,16941506.64794289,13.54102
189,189.0,307697.6551009037,2.8758330739534413e+18,16941506.64794289,36.76859
190,190.0,307697.6551009037,2.8758330739534705e+18,16941506.64794289,36.76859
191,191.0,307697.6551009037,2.8758330739534705e+18,16941506.64794289,36.76859
192,192.0,307697.6551009037,2.875833073953468e+18,16941506.64794289,36.76859
193,193.0,307697.6551009037,2.875833073953401e+18,16941506.64794289,36.76859
194,194.0,307697.6551009037,2.875833073953447e+18,16941506.64794289,36.76859
195,195.0,307697.6551009037,2.8758330739534715e+18,16941506.64794289,36.76859
196,196.0,307697.6551009037,2.87583307395349e+18,16941506.64794289,36.76859
197,197.0,307697.6551009037,2.8758330739534945e+18,16941506.64794289,36.76859
198,198.0,307697.6551009037,2.8758330739534966e+18,16941506.64794289,36.76859
199,199.0,307697.6551009037,2.8758330739536594e+18,16951821.502982497,36.76859
200,200.0,307697.6551009037,2.8758330739536594e+18,16942063.40370562,36.76859
201,201.0,307697.6551009037,2.8758330739536594e+18,16939614.09368722,36.76859
202,202.0,307697.6551009037,2.8758330739536594e+18,16943775.917275503,36.76859
203,203.0,307697.6551009037,2.8758330739536594e+18,16948101.76751104,36.76859
204,204.0,307697.6551009037,2.8758330739536686e+18,17007975.90922624,36.76859
205,205.0,307697.6551009037,2.875833073953607e+18,17007975.90922624,36.76859
206,206.0,307697.6551009037,2.8758330739535954e+18,17007975.90922624,36.76859
207,207.0,307697.6551009037,2.875833073953595e+18,17007975.90922624,36.76859
208,208.0,307697.6551009037,2.875833073953572e+18,17007975.90922624,36.76859
209,209.0,307697.6551009037,2.8758330739536195e+18,17007975.90922624,36.76859
210,210.0,307697.6551009037,2.8758330739536154e+18,17007975.90922624,36.76859
211,211.0,307697.6551009037,2.875833073953642e+18,17007975.90922624,36.76859
212,212.0,307697.6551009037,2.875833073953677e+18,17007975.90922624,36.76859
213,213.0,307697.6551009037,2.8758330739536753e+18,17007975.90922624,36.76859
214,214.0,307697.6551009037,2.8758330739537434e+18,17007975.90922624,36.76859
215,215.0,307697.6551009037,2.875833073953767e+18,17007975.90922624,36.76859
216,216.0,307697.6551009037,2.8758330739537684e+18,17007975.90922624,36.76859
217,217.0,307697.6551009037,2.875833073953722e+18,17007975.90922624,36.76859
218,218.0,307697.6551009037,2.8758330739537654e+18,17007975.90922624,36.76859
219,219.0,329724.1208957104,2.875833073953928e+18,17007975.90922624,18.36595
220,220.0,329724.1208957104,2.875833073953928e+18,17010795.511227604,18.36595
221,221.0,329724.1208957104,2.875833073953928e+18,17013009.62186132,18.36595
222,222.0,329724.1208957104,2.875833073953928e+18,17015003.53169773,18.36595
223,223.0,329724.1208957104,2.875833073953928e+18,17007488.458474644,18.36595
224,224.0,329724.1208957104,2.875833073953928e+18,17023896.24960891,18.36595
225,225.0,351750.58669051714,2.875833073953928e+18,17083770.39132411,17.49932
226,226.0,353798.5734786683,2.875833073953928e+18,17083770.39132411,17.49932
227,227.0,354418.31147829205,2.875833073953928e+18,17083770.39132411,17.49932
228,228.0,364995.07339480275,2.875833073953928e+18,17083770.39132411,17.49932
229,229.0,365172.3937397849,2.875833073953928e+18,17083770.39132411,17.49932
230,230.0,357153.1457649605,2.875833073953928e+18,17083770.39132411,17.49932
231,231.0,401206.07735457394,2.875833073953928e+18,17083770.39132411,14.32072
232,232.0,401206.07735457394,2.875833073953928e+18,17087600.82036189,14.32072
233,233.0,401206.07735457394,2.875833073953928e+18,17088185.92124951,14.32072
234,234.0,401206.07735457394,2.875833073953928e+18,17072087.642207436,14.32072
235,235.0,401206.07735457394,2.875833073953928e+18,17062586.53074971,14.32072
236,236.0,401206.07735457394,2.875833073953928e+18,17064435.698931202,14.32072
237,237.0,400319.7282103247,2.875833073953928e+18,17124309.8406464,14.32072
238,238.0,408028.8042024923,2.875833073953928e+18,17124309.8406464,14.32072
239,239.0,410285.46520093083,2.875833073953928e+18,17124309.8406464,14.32072
240,240.0,432311.93099573755,2.875833073953928e+18,17124309.8406464,8.94097
241,241.0,432311.93099573755,2.8758330739539057e+18,17124309.8406464,8.94097
242,242.0,432311.93099573755,2.875833073953891e+18,17124309.8406464,8.94097
243,243.0,432311.93099573755,2.8758330739538934e+18,17124309.8406464,8.94097
244,244.0,432311.93099573755,2.8758330739538816e+18,17124309.8406464,8.94097
245,245.0,432311.93099573755,2.875833073953908e+18,17124309.8406464,8.94097
246,246.0,432311.93099573755,2.875833073953873e+18,17124309.8406464,8.94097
247,247.0,432311.93099573755,2.8758330739538714e+18,17124309.8406464,8.94097
248,248.0,432311.93099573755,2.875833073953896e+18,17124309.8406464,8.94097
249,249.0,432311.93099573755,2.8758330739538944e+18,17124309.8406464,8.94097
250,250.0,432311.93099573755,2.875833073953922e+18,17124309.8406464,8.94097
251,251.0,432311.93099573755,2.875833073954085e+18,17116675.513811067,8.94097
252,252.0,432311.93099573755,2.875833073954085e+18,17127206.030911975,8.94097
253,253.0,432311.93099573755,2.875833073954085e+18,17127697.336973485,8.94097
254,254.0,432311.93099573755,2.875833073954085e+18,17136476.53044273,8.94097
255,255.0,432311.93099573755,2.875833073954085e+18,17120705.57029535,8.94097
256,256.0,432311.93099573755,2.875833073954085e+18,17116229.082423657,10.02607
257,257.0,432311.93099573755,2.875833073954085e+18,17108025.565265365,10.02607
258,258.0,432311.93099573755,2.875833073954085e+18,17167899.706980564,8.94097
259,259.0,432311.93099573755,2.875833073954085e+18,17155420.972207144,8.94097
260,260.0,432311.93099573755,2.875833073954085e+18,17155351.382354222,8.94097
261,261.0,432311.93099573755,2.875833073954085e+18,17156516.8939982,8.94097
262,262.0,432311.93099573755,2.875833073954085e+18,17171629.130579695,8.94097
263,263.0,432311.93099573755,2.875833073954085e+18,17158410.127851542,8.94097
264,264.0,432311.93099573755,2.875833073954085e+18,17155778.533774637,10.02607
265,265.0,432311.93099573755,2.875833073954085e+18,17154687.89385362,10.02607
266,266.0,432311.93099573755,2.875833073954085e+18,17152704.806834135,10.02607
267,267.0,432311.93099573755,2.875833073954085e+18,17149816.203404058,10.02607
268,268.0,432311.93099573755,2.875833073954085e+18,17160000.405465353,10.02607
269,269.0,432311.93099573755,2.8758330739540966e+18,17219874.547180552,10.02607
270,270.0,432311.93099573755,2.875833073954082e+18,17219874.547180552,10.02607
271,271.0,432311.93099573755,2.875833073954062e+18,17219874.547180552,10.02607
272,272.0,432311.93099573755,2.875833073954042e+18,17219874.547180552,10.02607
273,273.0,432311.93099573755,2.87583307395405e+18,17219874.547180552,10.02607
274,274.0,432311.93099573755,2.875833073954213e+18,17237151.470407065,10.02607
275,275.0,432311.93099573755,2.875833073954213e+18,17238318.317669343,10.02607
276,276.0,432311.93099573755,2.875833073954213e+18,17254535.774196375,10.02607
277,277.0,432311.93099573755,2.875833073954213e+18,17252254.926251903,10.02607
278,278.0,432311.93099573755,2.875833073954213e+18,17269333.51972288,10.02607
279,279.0,426250.15431267064,2.875833073954213e+18,17329207.661438078,10.02607
280,280.0,427118.686924912,2.875833073954213e+18,17329207.661438078,10.02607
281,281.0,449145.1527197187,2.875833073954213e+18,17329207.661438078,9.35406
282,282.0,471171.6185145254,2.875833073954213e+18,17329207.661438078,6.16749
283,283.0,471171.6185145254,2.875833073954213e+18,17330112.986431357,6.16749
284,284.0,471171.6185145254,2.875833073954213e+18,17315060.5215455,6.16749
285,285.0,471171.6185145254,2.875833073954213e+18,17307015.487941593,6.16749
286,286.0,471171.6185145254,2.875833073954213e+18,17292174.63474894,6.16749
287,287.0,471171.6185145254,2.875833073954213e+18,17287938.064605586,6.16749
288,288.0,471171.6185145254,2.875833073954229e+18,17347812.206320785,6.16749
289,289.0,471171.6185145254,2.8758330739542374e+18,17347812.206320785,6.16749
290,290.0,471171.6185145254,2.8758330739541914e+18,17347812.206320785,6.16749
291,291.0,471171.6185145254,2.875833073954217e+18,17347812.206320785,6.16749
292,292.0,471171.6185145254,2.875833073954229e+18,17347812.206320785,6.16749
293,293.0,471171.6185145254,2.875833073954239e+18,17347812.206320785,6.16749
294,294.0,471171.6185145254,2.875833073954206e+18,17347812.206320785,6.16749
295,295.0,471171.6185145254,2.8758330739542175e+18,17347812.206320785,6.16749
296,296.0,471171.6185145254,2.875833073954228e+18,17347812.206320785,6.16749
297,297.0,471171.6185145254,2.875833073954273e+18,17347812.206320785,6.16749
298,298.0,471171.6185145254,2.8758330739544356e+18,17341177.474224083,6.16749
299,299.0,471171.6185145254,2.8758330739544356e+18,17359921.29012086,6.16749
300,300.0,471171.6185145254,2.8758330739544356e+18,17352038.838131513,6.16749
