,gen,pA,pB,pD,error
199,199.0,520475.1087206403,4769587.008937428,2992263.36638733,4.87508
200,200.0,520475.1087206403,4757876.624371118,2992263.36638733,4.87508
201,201.0,520475.1087206403,4920631.415790122,2992263.36638733,3.59711
202,202.0,521636.84825890284,4920631.415790122,2992263.36638733,3.59711
203,203.0,526716.1100401571,4920631.415790122,2992263.36638733,3.59711
204,204.0,527022.7126422072,4920631.415790122,2992263.36638733,3.59711
205,205.0,523742.9522609079,4920631.415790122,2992263.36638733,3.59711
206,206.0,523930.26256543864,4920631.415790122,2992263.36638733,3.59711
207,207.0,545956.7283602454,4920631.415790122,2997514.3656173223,4.04685
208,208.0,545956.7283602454,4920631.415790122,2984608.7726448155,4.04685
209,209.0,545956.7283602454,4920631.415790122,2977599.9777913406,4.04685
210,210.0,545956.7283602454,4920631.415790122,2991955.3119929046,4.04685
211,211.0,545956.7283602454,4920631.415790122,2992167.853075126,4.04685
212,212.0,545956.7283602454,4920631.415790122,3111916.136505522,4.32991
213,213.0,546908.8049721417,4920631.415790122,3111916.136505522,4.32991
214,214.0,560220.1680770607,4920631.415790122,3111916.136505522,4.32991
215,215.0,556819.3131062445,4920631.415790122,3111916.136505522,4.32991
216,216.0,561427.3587676862,4920631.415790122,3111916.136505522,4.32991
217,217.0,564449.4689721105,4920631.415790122,3111916.136505522,4.32991
218,218.0,568404.4444986441,4920631.415790122,3111916.136505522,5.84524
219,219.0,590430.9102934508,4920631.415790122,3111916.136505522,4.93776
220,220.0,590430.9102934508,4935090.611869255,3111916.136505522,4.93776
221,221.0,590430.9102934508,4966189.493298472,3111916.136505522,4.93776
222,222.0,590430.9102934508,5128944.284717476,3111916.136505522,4.46178
223,223.0,590430.9102934508,5128944.284717476,3171790.2782207197,4.19381
224,224.0,593774.3529014563,5128944.284717476,3171790.2782207197,4.19381
225,225.0,597134.5742562249,5128944.284717476,3171790.2782207197,4.19381
226,226.0,602972.8167219445,5128944.284717476,3171790.2782207197,4.19381
227,227.0,599460.6926209365,5128944.284717476,3171790.2782207197,4.19381
228,228.0,607883.595040886,5128944.284717476,3171790.2782207197,4.19381
229,229.0,651936.5266304994,5128944.284717476,3171790.2782207197,4.72488
230,230.0,651274.6603151219,5128944.284717476,3171790.2782207197,4.72488
231,231.0,651467.3159119497,5128944.284717476,3171790.2782207197,4.72488
232,232.0,652085.9233585495,5128944.284717476,3171790.2782207197,4.72488
233,233.0,655109.092879702,5128944.284717476,3171790.2782207197,4.72488
234,234.0,654491.9027233642,5128944.284717476,3171790.2782207197,4.72488
235,235.0,676518.3685181709,5128944.284717476,3177408.7443833905,5.30398
236,236.0,676518.3685181709,5128944.284717476,3187305.8549119825,5.30398
237,237.0,676518.3685181709,5128944.284717476,3191277.446442889,5.30398
238,238.0,676518.3685181709,5128944.284717476,3168367.40022576,5.30398
239,239.0,676518.3685181709,5128944.284717476,3163001.0742510385,5.30398
240,240.0,676518.3685181709,5291699.07613648,3222875.2159662363,4.8549
241,241.0,670724.6245292501,5291699.07613648,3222875.2159662363,4.8549
242,242.0,676994.5789489003,5291699.07613648,3222875.2159662363,4.8549
243,243.0,679360.1793466498,5291699.07613648,3222875.2159662363,4.8549
244,244.0,682609.4464391569,5291699.07613648,3222875.2159662363,4.8549
245,245.0,688923.0786591447,5291699.07613648,3222875.2159662363,4.8549
246,246.0,710949.5444539514,5291699.07613648,3229012.8135362365,5.55884
247,247.0,710949.5444539514,5291699.07613648,3288886.9552514344,4.5526
248,248.0,704732.0151236928,5291699.07613648,3288886.9552514344,4.5526
249,249.0,701613.1540297099,5291699.07613648,3288886.9552514344,4.5526
250,250.0,708808.1827677335,5291699.07613648,3288886.9552514344,4.5526
251,251.0,709513.9210359793,5291699.07613648,3288886.9552514344,4.5526
252,252.0,705586.8833849264,5291699.07613648,3288886.9552514344,4.5526
253,253.0,727613.3491797331,5454453.867555484,3288886.9552514344,4.95434
254,254.0,727613.3491797331,5433695.435322791,3288886.9552514344,4.95434
255,255.0,727613.3491797331,5450409.169610543,3288886.9552514344,4.95434
256,256.0,727613.3491797331,5424342.848810396,3288886.9552514344,4.95434
257,257.0,727613.3491797331,5441057.070915996,3288886.9552514344,4.95434
258,258.0,727613.3491797331,5399667.84678968,3288886.9552514344,4.95434
259,259.0,727966.3133880693,5562422.6382086845,3288886.9552514344,5.1128
260,260.0,728378.2881397671,5562422.6382086845,3288886.9552514344,5.1128
261,261.0,720279.9752306575,5562422.6382086845,3288886.9552514344,5.1128
262,262.0,727267.52551315,5562422.6382086845,3288886.9552514344,5.1128
263,263.0,723140.6026736819,5562422.6382086845,3288886.9552514344,5.1128
264,264.0,745167.0684684886,5562422.6382086845,3319503.625119609,5.72407
265,265.0,745167.0684684886,5562422.6382086845,3379377.7668348067,4.62465
266,266.0,745167.0684684886,5590528.389481747,3379377.7668348067,4.62465
267,267.0,745167.0684684886,5589528.297464437,3379377.7668348067,4.62465
268,268.0,745167.0684684886,5610460.31735108,3379377.7668348067,4.62465
269,269.0,745167.0684684886,5618578.5434128195,3379377.7668348067,4.62465
270,270.0,745167.0684684886,5618606.36223169,3379377.7668348067,4.62465
271,271.0,745883.3911401395,5781361.1536506945,3379377.7668348067,6.00299
272,272.0,750087.9868115425,5781361.1536506945,3379377.7668348067,6.00299
273,273.0,747139.151643502,5781361.1536506945,3379377.7668348067,6.00299
274,274.0,746626.5748938136,5781361.1536506945,3379377.7668348067,6.00299
275,275.0,750425.1253722067,5781361.1536506945,3379377.7668348067,6.00299
276,276.0,772451.5911670134,5781361.1536506945,3439251.9085500045,5.78109
277,277.0,772451.5911670134,5781361.1536506945,3442894.174284962,5.78109
278,278.0,772451.5911670134,5781361.1536506945,3502768.31600016,5.68462
279,279.0,772451.5911670134,5791448.44849068,3502768.31600016,5.68462
280,280.0,772451.5911670134,5954203.239909684,3502768.31600016,4.95032
281,281.0,779495.0826439402,5954203.239909684,3502768.31600016,4.95032
282,282.0,779496.4429007657,5954203.239909684,3502768.31600016,4.95032
283,283.0,780644.0230954591,5954203.239909684,3502768.31600016,4.95032
284,284.0,776427.6438723102,5954203.239909684,3502768.31600016,4.95032
285,285.0,783544.9274373528,5954203.239909684,3502768.31600016,4.95032
286,286.0,805571.3932321595,6116958.031328688,3502768.31600016,5.4564
287,287.0,802389.9898860207,6116958.031328688,3502768.31600016,5.4564
288,288.0,804563.2173658367,6116958.031328688,3502768.31600016,5.4564
289,289.0,802327.1241859306,6116958.031328688,3502768.31600016,5.4564
290,290.0,797343.7808540292,6116958.031328688,3502768.31600016,5.4564
291,291.0,804402.4746933961,6116958.031328688,3502768.31600016,5.4564
292,292.0,826428.9404882028,6155903.111958343,3502768.31600016,5.66717
293,293.0,826428.9404882028,6141518.837582079,3502768.31600016,5.66717
294,294.0,826428.9404882028,6150378.569588852,3502768.31600016,5.66717
295,295.0,826428.9404882028,6107160.590877332,3502768.31600016,5.66717
296,296.0,826428.9404882028,6112303.727465877,3502768.31600016,5.66717
297,297.0,848455.4062830096,6275058.518884881,3502768.31600016,6.37601
298,298.0,846883.7003122441,6275058.518884881,3502768.31600016,6.37601
299,299.0,868910.1661070508,6275058.518884881,3502768.31600016,6.06732
300,300.0,868910.1661070508,6437813.3103038855,3502768.31600016,5.67668
