,gen,pA,pB,pD,error
64,64.0,69414.63022466232,3609829002279528.5,463523250.77835256,88.57927
65,65.0,69414.63022466232,3609829002230994.0,463523250.77835256,88.57927
66,66.0,69414.63022466232,3609829002214914.0,463523250.77835256,88.57927
67,67.0,69414.63022466232,3609829002224743.0,463523250.77835256,88.57927
68,68.0,69414.63022466232,3609829002257882.0,463523250.77835256,88.57927
69,69.0,69414.63022466232,3609829002265909.0,463523250.77835256,88.57927
70,70.0,69414.63022466232,3609829002428664.0,463520684.1356749,88.57927
71,71.0,69414.63022466232,3609829002428664.0,463536179.0997338,88.57927
72,72.0,69414.63022466232,3609829002428664.0,463532731.04560876,88.57927
73,73.0,69414.63022466232,3609829002428664.0,463527906.242925,88.57927
74,74.0,69414.63022466232,3609829002428664.0,463540579.69654423,88.57927
75,75.0,69414.63022466232,3609829002427979.0,463600453.8382594,88.57927
76,76.0,69414.63022466232,3609829002407517.5,463600453.8382594,88.57927
77,77.0,69414.63022466232,3609829002394588.5,463600453.8382594,88.57927
78,78.0,69414.63022466232,3609829002486980.0,463600453.8382594,88.57927
79,79.0,69414.63022466232,3609829002490114.5,463600453.8382594,88.57927
80,80.0,69414.63022466232,3609829002652869.5,463598832.02465516,88.57927
81,81.0,69414.63022466232,3609829002652869.5,463609166.93760896,88.57927
82,82.0,69414.63022466232,3609829002652869.5,463598924.20606136,88.57927
83,83.0,69414.63022466232,3609829002652869.5,463598789.011634,88.57927
84,84.0,69414.63022466232,3609829002652869.5,463601920.8758418,88.57927
85,85.0,69414.63022466232,3609829002641215.5,463661795.01755697,88.57927
86,86.0,69414.63022466232,3609829002676067.0,463661795.01755697,88.57927
87,87.0,69414.63022466232,3609829002632618.0,463661795.01755697,88.57927
88,88.0,69414.63022466232,3609829002633114.5,463661795.01755697,88.57927
89,89.0,69414.63022466232,3609829002605684.0,463661795.01755697,88.57927
90,90.0,91441.09601946904,3609829002768439.0,463661795.01755697,66.47394
91,91.0,91441.09601946904,3609829002756099.0,463661795.01755697,66.47394
92,92.0,91441.09601946904,3609829002788468.5,463661795.01755697,66.47394
93,93.0,91441.09601946904,3609829002790140.0,463661795.01755697,66.47394
94,94.0,91441.09601946904,3609829002801917.5,463661795.01755697,66.47394
95,95.0,91441.09601946904,3609829002788916.0,463661795.01755697,66.47394
96,96.0,91441.09601946904,3609829002785059.5,463661795.01755697,66.47394
97,97.0,91441.09601946904,3609829002832085.5,463661795.01755697,66.47394
98,98.0,91441.09601946904,3609829002849913.0,463661795.01755697,66.47394
99,99.0,91441.09601946904,3609829002854032.5,463661795.01755697,66.47394
100,100.0,91441.09601946904,3609829002844043.5,463661795.01755697,66.47394
101,101.0,113467.56181427576,3609829003006798.5,463661795.01755697,59.89036
102,102.0,113467.56181427576,3609829003006798.5,463651362.5904187,59.89036
103,103.0,113467.56181427576,3609829003006798.5,463662561.44233966,59.89036
104,104.0,113467.56181427576,3609829003006798.5,463649610.75015247,59.89036
105,105.0,113467.56181427576,3609829003006798.5,463647711.68421507,59.89036
106,106.0,113467.56181427576,3609829003006798.5,463633326.0684301,59.89036
107,107.0,113467.56181427576,3609829002961971.0,463693200.2101453,59.89036
108,108.0,113467.56181427576,3609829002976632.5,463693200.2101453,59.89036
109,109.0,113467.56181427576,3609829002958799.0,463693200.2101453,59.89036
110,110.0,113467.56181427576,3609829002922280.5,463693200.2101453,59.89036
111,111.0,113467.56181427576,3609829002892856.5,463693200.2101453,59.89036
112,112.0,113467.56181427576,3609829003055611.5,463703994.09272003,59.89036
113,113.0,113467.56181427576,3609829003055611.5,463697997.8488522,59.89036
114,114.0,113467.56181427576,3609829003055611.5,463695191.4243216,59.89036
115,115.0,113467.56181427576,3609829003055611.5,463668431.58288395,59.89036
116,116.0,113467.56181427576,3609829003055611.5,463666543.7113045,59.89036
117,117.0,113467.56181427576,3609829003097162.5,463726417.85301965,59.89036
118,118.0,113467.56181427576,3609829003048902.0,463726417.85301965,59.89036
119,119.0,113467.56181427576,3609829003048794.0,463726417.85301965,59.89036
120,120.0,113467.56181427576,3609829003006091.5,463726417.85301965,59.89036
121,121.0,113467.56181427576,3609829002998126.0,463726417.85301965,59.89036
122,122.0,113467.56181427576,3609829003160881.0,463716621.99116474,59.89036
123,123.0,113467.56181427576,3609829003160881.0,463713221.493161,59.89036
124,124.0,113467.56181427576,3609829003160881.0,463706950.3976601,59.89036
125,125.0,113467.56181427576,3609829003160881.0,463701786.27795255,59.89036
126,126.0,113467.56181427576,3609829003160881.0,463690372.3943292,59.89036
127,127.0,109856.45679327527,3609829003160881.0,463750246.53604436,59.89036
128,128.0,109802.02642283126,3609829003160881.0,463750246.53604436,59.89036
129,129.0,101893.69524645737,3609829003160881.0,463750246.53604436,59.89036
130,130.0,123920.16104126409,3609829003160881.0,463750246.53604436,43.28113
131,131.0,127537.26578903012,3609829003160881.0,463750246.53604436,43.28113
132,132.0,128390.91802847014,3609829003160881.0,463750246.53604436,43.28113
133,133.0,128648.30622521404,3609829003160881.0,463750246.53604436,43.28113
134,134.0,123284.09739079894,3609829003160881.0,463750246.53604436,43.28113
135,135.0,120137.35315966244,3609829003160881.0,463750246.53604436,43.28113
136,136.0,142163.81895446917,3609829003160881.0,463740885.5040406,219.94655
137,137.0,142163.81895446917,3609829003160881.0,463735515.55768234,219.94655
138,138.0,142163.81895446917,3609829003160881.0,463735146.4953836,219.94655
139,139.0,142163.81895446917,3609829003160881.0,463718656.7303878,219.94655
140,140.0,142163.81895446917,3609829003160881.0,463708708.7673119,219.94655
141,141.0,142163.81895446917,3609829003189284.0,463768582.90902704,219.94655
142,142.0,142163.81895446917,3609829003209327.5,463768582.90902704,219.94655
143,143.0,142163.81895446917,3609829003183888.0,463768582.90902704,219.94655
144,144.0,142163.81895446917,3609829003176188.0,463768582.90902704,219.94655
145,145.0,142163.81895446917,3609829003176482.5,463768582.90902704,219.94655
146,146.0,142163.81895446917,3609829003186655.5,463768582.90902704,219.94655
147,147.0,142163.81895446917,3609829003193441.5,463768582.90902704,219.94655
148,148.0,142163.81895446917,3609829003232184.5,463768582.90902704,219.94655
149,149.0,142163.81895446917,3609829003255746.0,463768582.90902704,219.94655
150,150.0,142163.81895446917,3609829003251520.0,463768582.90902704,219.94655
151,151.0,142163.81895446917,3609829003414275.0,463757651.29858816,219.94655
152,152.0,142163.81895446917,3609829003414275.0,463759829.9286423,219.94655
153,153.0,142163.81895446917,3609829003414275.0,463762437.40945035,219.94655
154,154.0,142163.81895446917,3609829003414275.0,463764564.76833063,219.94655
155,155.0,142163.81895446917,3609829003414275.0,463778820.32514435,219.94655
156,156.0,142163.81895446917,3609829003414275.0,463770747.07467985,219.94655
157,157.0,142163.81895446917,3609829003414275.0,463760839.15728045,219.94655
158,158.0,142163.81895446917,3609829003414275.0,463748777.4372469,219.94655
159,159.0,142163.81895446917,3609829003414275.0,463752915.5143505,219.94655
160,160.0,142163.81895446917,3609829003414275.0,463764418.9633297,219.94655
161,161.0,142163.81895446917,3609829003457402.5,463824293.10504484,219.94655
162,162.0,142163.81895446917,3609829003441395.0,463824293.10504484,219.94655
163,163.0,142163.81895446917,3609829003497134.5,463824293.10504484,219.94655
164,164.0,142163.81895446917,3609829003504648.5,463824293.10504484,219.94655
165,165.0,142163.81895446917,3609829003528721.5,463824293.10504484,219.94655
166,166.0,164190.2847492759,3609829003691476.5,463824293.10504484,53.23654
167,167.0,186216.7505440826,3609829003691476.5,463824293.10504484,36.80926
168,168.0,186216.7505440826,3609829003691476.5,463848695.55464447,36.80926
169,169.0,186216.7505440826,3609829003691476.5,463841561.0542261,36.80926
170,170.0,186216.7505440826,3609829003691476.5,463846542.62067735,36.80926
171,171.0,186216.7505440826,3609829003691476.5,463850810.4657028,36.80926
172,172.0,186216.7505440826,3609829003691476.5,463854015.226441,36.80926
173,173.0,186216.7505440826,3609829003698260.0,463913889.3681562,36.80926
174,174.0,186216.7505440826,3609829003702695.0,463913889.3681562,36.80926
175,175.0,186216.7505440826,3609829003687242.5,463913889.3681562,36.80926
176,176.0,186216.7505440826,3609829003620501.0,463913889.3681562,36.80926
177,177.0,186216.7505440826,3609829003631926.0,463913889.3681562,36.80926
178,178.0,186216.7505440826,3609829003794681.0,463919648.0909771,36.80926
179,179.0,186216.7505440826,3609829003794681.0,463915607.79752123,36.80926
180,180.0,186216.7505440826,3609829003794681.0,463911495.0165084,36.80926
181,181.0,186216.7505440826,3609829003794681.0,463907701.0287843,36.80926
182,182.0,186216.7505440826,3609829003794681.0,463921936.08247644,36.80926
183,183.0,186216.7505440826,3609829003804183.0,463981810.2241916,36.80926
184,184.0,186216.7505440826,3609829003825702.0,463981810.2241916,36.80926
185,185.0,186216.7505440826,3609829003780635.0,463981810.2241916,36.80926
186,186.0,186216.7505440826,3609829003732407.5,463981810.2241916,36.80926
187,187.0,186216.7505440826,3609829003734397.0,463981810.2241916,36.80926
188,188.0,208243.21633888932,3609829003897152.0,463981810.2241916,27.26494
189,189.0,230269.68213369604,3609829003897152.0,463981810.2241916,27.26379
190,190.0,252296.14792850276,3609829003897152.0,463981810.2241916,23.98412
191,191.0,274322.6137233095,3609829003897152.0,463981810.2241916,19.63123
192,192.0,274322.6137233095,3609829003897152.0,463998733.18417126,19.63123
193,193.0,274322.6137233095,3609829003897152.0,463982681.38500965,19.63123
194,194.0,274322.6137233095,3609829003897152.0,463979374.93368834,19.63123
195,195.0,274322.6137233095,3609829003897152.0,463997764.28967583,19.63123
196,196.0,274322.6137233095,3609829003897152.0,463993524.16607994,19.63123
197,197.0,274322.6137233095,3609829003895591.5,464053398.3077951,19.63123
198,198.0,274322.6137233095,3609829003944394.0,464053398.3077951,19.63123
199,199.0,274322.6137233095,3609829003930949.5,464053398.3077951,19.63123
200,200.0,274322.6137233095,3609829003950759.0,464053398.3077951,19.63123
201,201.0,274322.6137233095,3609829003939740.0,464053398.3077951,19.63123
202,202.0,274322.6137233095,3609829003953390.0,464053398.3077951,19.63123
203,203.0,274322.6137233095,3609829003964721.5,464053398.3077951,19.63123
204,204.0,274322.6137233095,3609829003965174.5,464053398.3077951,19.63123
205,205.0,274322.6137233095,3609829003971202.0,464053398.3077951,19.63123
206,206.0,274322.6137233095,3609829003990935.0,464053398.3077951,19.63123
207,207.0,296349.0795181162,3609829004153690.0,464053398.3077951,10.24984
208,208.0,296349.0795181162,3609829004135558.0,464053398.3077951,10.24984
209,209.0,296349.0795181162,3609829004193341.5,464053398.3077951,10.24984
210,210.0,296349.0795181162,3609829004217738.5,464053398.3077951,10.24984
211,211.0,296349.0795181162,3609829004207233.0,464053398.3077951,10.24984
212,212.0,296349.0795181162,3609829004256432.0,464053398.3077951,10.24984
213,213.0,297899.7275070591,3609829004419187.0,464053398.3077951,10.24984
214,214.0,298289.4300520294,3609829004419187.0,464053398.3077951,10.24984
215,215.0,295126.4743580803,3609829004419187.0,464053398.3077951,10.24984
216,216.0,293132.1250044919,3609829004419187.0,464053398.3077951,10.24984
217,217.0,291754.95597470965,3609829004419187.0,464053398.3077951,10.24984
218,218.0,313781.42176951637,3609829004457436.0,464053398.3077951,16.62328
219,219.0,313781.42176951637,3609829004549529.0,464053398.3077951,16.62328
220,220.0,313781.42176951637,3609829004505505.5,464053398.3077951,16.62328
221,221.0,313781.42176951637,3609829004579751.0,464053398.3077951,16.62328
222,222.0,313781.42176951637,3609829004531448.5,464053398.3077951,16.62328
223,223.0,311778.480032591,3609829004694203.5,464053398.3077951,16.62328
224,224.0,317422.64792727184,3609829004694203.5,464053398.3077951,16.62328
225,225.0,313509.13820749335,3609829004694203.5,464053398.3077951,16.62328
226,226.0,314672.5947138615,3609829004694203.5,464053398.3077951,16.62328
227,227.0,313548.4842256379,3609829004694203.5,464053398.3077951,16.62328
228,228.0,335574.95002044464,3609829004694203.5,464026068.8646758,19.83198
229,229.0,335574.95002044464,3609829004694203.5,464024848.7025951,19.83198
230,230.0,335574.95002044464,3609829004694203.5,464025428.4857641,19.83198
231,231.0,335574.95002044464,3609829004694203.5,463993941.5666816,19.83198
232,232.0,335574.95002044464,3609829004694203.5,464007765.6430664,19.83198
233,233.0,335574.95002044464,3609829004643351.0,464067639.7847816,19.83198
234,234.0,335574.95002044464,3609829004679169.0,464067639.7847816,19.83198
235,235.0,335574.95002044464,3609829004642554.0,464067639.7847816,19.83198
236,236.0,335574.95002044464,3609829004683867.0,464067639.7847816,19.83198
237,237.0,335574.95002044464,3609829004739959.0,464067639.7847816,19.83198
238,238.0,335574.95002044464,3609829004691679.5,464067639.7847816,19.83198
239,239.0,335574.95002044464,3609829004680769.0,464067639.7847816,19.83198
240,240.0,335574.95002044464,3609829004726750.5,464067639.7847816,19.83198
241,241.0,335574.95002044464,3609829004737716.5,464067639.7847816,19.83198
242,242.0,335574.95002044464,3609829004734129.5,464067639.7847816,19.83198
243,243.0,335574.95002044464,3609829004720224.0,464067639.7847816,19.83198
244,244.0,335574.95002044464,3609829004772548.5,464067639.7847816,19.83198
245,245.0,335574.95002044464,3609829004784637.5,464067639.7847816,19.83198
246,246.0,335574.95002044464,3609829004760339.0,464067639.7847816,19.83198
247,247.0,335574.95002044464,3609829004648699.5,464067639.7847816,19.83198
248,248.0,335574.95002044464,3609829004655707.5,464067639.7847816,19.83198
249,249.0,335574.95002044464,3609829004660107.0,464067639.7847816,19.83198
250,250.0,335574.95002044464,3609829004660435.0,464067639.7847816,19.83198
251,251.0,335574.95002044464,3609829004648138.0,464067639.7847816,19.83198
252,252.0,335574.95002044464,3609829004641045.5,464067639.7847816,19.83198
253,253.0,335574.95002044464,3609829004803800.5,464073264.8158845,19.83198
254,254.0,335574.95002044464,3609829004803800.5,464081837.3594504,19.83198
255,255.0,335574.95002044464,3609829004803800.5,464091040.54510546,19.83198
256,256.0,335574.95002044464,3609829004803800.5,464094959.30968964,19.83198
257,257.0,335574.95002044464,3609829004803800.5,464089982.7187215,19.83198
258,258.0,357601.41581525136,3609829004803800.5,464149856.8604367,11.78784
259,259.0,357601.41581525136,3609829004803800.5,464146315.186989,11.78784
260,260.0,357601.41581525136,3609829004803800.5,464146863.49073946,11.78784
261,261.0,357601.41581525136,3609829004803800.5,464152337.8976217,11.78784
262,262.0,357601.41581525136,3609829004803800.5,464144484.48649913,11.78784
263,263.0,357601.41581525136,3609829004803800.5,464151144.26038504,11.78784
264,264.0,357601.41581525136,3609829004781109.0,464211018.4021002,11.78784
265,265.0,357601.41581525136,3609829004799447.5,464211018.4021002,11.78784
266,266.0,357601.41581525136,3609829004757019.0,464211018.4021002,11.78784
267,267.0,357601.41581525136,3609829004744943.5,464211018.4021002,11.78784
268,268.0,357601.41581525136,3609829004780051.5,464211018.4021002,11.78784
269,269.0,357601.41581525136,3609829004942806.5,464204961.9593699,11.78784
270,270.0,357601.41581525136,3609829004942806.5,464217701.7625866,11.78784
271,271.0,357601.41581525136,3609829004942806.5,464218645.9555505,11.78784
272,272.0,357601.41581525136,3609829004942806.5,464205013.0500011,11.78784
273,273.0,357601.41581525136,3609829004942806.5,464193864.7382701,11.78784
274,274.0,357601.41581525136,3609829004942806.5,464198665.9900925,11.78784
275,275.0,357601.41581525136,3609829004942806.5,464209026.67547905,11.78784
276,276.0,357601.41581525136,3609829004942806.5,464196658.3224186,11.78784
277,277.0,357601.41581525136,3609829004942806.5,464204800.5702804,11.78784
278,278.0,357601.41581525136,3609829004942806.5,464216666.8628145,11.78784
279,279.0,357601.41581525136,3609829004942806.5,464221098.46951395,11.78784
280,280.0,357601.41581525136,3609829004942806.5,464216258.465898,11.78784
281,281.0,357601.41581525136,3609829004942806.5,464212379.2855903,11.78784
282,282.0,357601.41581525136,3609829004942806.5,464222939.0664543,11.78784
283,283.0,357601.41581525136,3609829004942806.5,464220187.3974562,11.78784
284,284.0,356076.79070882563,3609829004942806.5,464280061.5391714,11.78784
285,285.0,356847.9176478658,3609829004942806.5,464280061.5391714,11.78784
286,286.0,356082.7963964747,3609829004942806.5,464280061.5391714,11.78784
287,287.0,357908.854366885,3609829004942806.5,464280061.5391714,11.78784
288,288.0,361767.4936098509,3609829004942806.5,464280061.5391714,11.78784
289,289.0,405820.4251994643,3609829004942806.5,464280061.5391714,7.41778
290,290.0,405820.4251994643,3609829004982199.0,464280061.5391714,7.41778
291,291.0,405820.4251994643,3609829005032184.0,464280061.5391714,7.41778
292,292.0,405820.4251994643,3609829005036338.5,464280061.5391714,7.41778
293,293.0,405820.4251994643,3609829005024525.0,464280061.5391714,7.41778
294,294.0,405820.4251994643,3609829005047823.0,464280061.5391714,7.41778
295,295.0,407459.4904039612,3609829005210578.0,464280061.5391714,7.41778
296,296.0,421575.1072650738,3609829005210578.0,464280061.5391714,7.41778
297,297.0,421540.47694606445,3609829005210578.0,464280061.5391714,7.41778
298,298.0,421560.7047832343,3609829005210578.0,464280061.5391714,7.41778
299,299.0,421694.2858248166,3609829005210578.0,464280061.5391714,7.41778
300,300.0,443720.75161962333,3609829005245323.5,464280061.5391714,12.9359
