,gen,pA,pB,pD,error
31,31.0,292929537.68850875,508566.1742160852,271552.75534459186,9.42187
32,32.0,292923503.6516822,508566.1742160852,271552.75534459186,9.42187
33,33.0,292921304.10054237,508566.1742160852,271552.75534459186,9.42187
34,34.0,292927859.24714303,508566.1742160852,271552.75534459186,9.42187
35,35.0,292930501.2113442,508566.1742160852,271552.75534459186,9.42187
36,36.0,292952527.677139,671320.9656350891,271552.75534459186,9.41982
37,37.0,292945994.2276143,671320.9656350891,271552.75534459186,9.41982
38,38.0,292958845.7862668,671320.9656350891,271552.75534459186,9.41982
39,39.0,292962194.2312388,671320.9656350891,271552.75534459186,9.41982
40,40.0,292955749.3160438,671320.9656350891,271552.75534459186,9.41982
41,41.0,292959864.246906,671320.9656350891,271552.75534459186,9.41982
42,42.0,292981890.7127008,671320.9656350891,271687.2721075493,9.42234
43,43.0,292981890.7127008,671320.9656350891,278240.2416221251,9.42234
44,44.0,292981890.7127008,671320.9656350891,301553.53425084765,9.42234
45,45.0,292981890.7127008,671320.9656350891,301172.45434188214,9.42234
46,46.0,292981890.7127008,671320.9656350891,283781.2617418191,9.42234
47,47.0,292981890.7127008,671320.9656350891,286541.1076232863,9.42234
48,48.0,292981890.7127008,671320.9656350891,291120.16216022836,9.42234
49,49.0,292981890.7127008,671320.9656350891,283930.90649652836,9.42234
50,50.0,292981890.7127008,671320.9656350891,291550.7998041506,9.42234
51,51.0,292981890.7127008,671320.9656350891,291075.0087617713,9.42234
52,52.0,292981890.7127008,671320.9656350891,303017.43619214895,9.42234
53,53.0,292981890.7127008,671320.9656350891,284933.8982911599,9.42234
54,54.0,292981890.7127008,671320.9656350891,284275.1857763295,9.42234
55,55.0,292981890.7127008,671320.9656350891,299049.86593237135,9.42234
56,56.0,292981890.7127008,671320.9656350891,327104.68995037576,9.42234
57,57.0,292981890.7127008,671320.9656350891,309898.4887689579,9.42234
58,58.0,292981890.7127008,671320.9656350891,326365.3897680565,9.42234
59,59.0,292981890.7127008,671320.9656350891,324480.47553301335,9.42234
60,60.0,292981890.7127008,671320.9656350891,309671.0339096493,9.42234
61,61.0,292981890.7127008,671320.9656350891,329793.3824744071,9.42234
62,62.0,292981890.7127008,671320.9656350891,351314.60968058824,9.42234
63,63.0,292981890.7127008,671320.9656350891,361669.1025609514,9.42234
64,64.0,292981890.7127008,671320.9656350891,365385.3846886053,9.42234
65,65.0,292981890.7127008,671320.9656350891,381612.1120534017,9.42234
66,66.0,292981890.7127008,671320.9656350891,398968.47960940347,9.42234
67,67.0,292981890.7127008,834075.7570540931,458842.6213246013,9.41926
68,68.0,292989100.13430864,834075.7570540931,458842.6213246013,9.41926
69,69.0,292980136.6323941,834075.7570540931,458842.6213246013,9.41926
70,70.0,292989607.12987626,834075.7570540931,458842.6213246013,9.41926
71,71.0,292989686.5180794,834075.7570540931,458842.6213246013,9.41926
72,72.0,292988164.5283644,834075.7570540931,458842.6213246013,9.41926
73,73.0,292987725.77667785,834075.7570540931,458842.6213246013,9.41926
74,74.0,292990171.86722636,834075.7570540931,458842.6213246013,9.41926
75,75.0,292994896.48117065,834075.7570540931,458842.6213246013,9.41926
76,76.0,292995612.1746253,834075.7570540931,458842.6213246013,9.41926
77,77.0,292987785.6093004,834075.7570540931,458842.6213246013,9.41926
78,78.0,293009812.0750952,834075.7570540931,518716.7630397991,9.41664
79,79.0,293009812.0750952,834075.7570540931,513378.9116351258,9.41664
80,80.0,293009812.0750952,834075.7570540931,516931.6424627569,9.41664
81,81.0,293009812.0750952,834075.7570540931,524676.2857886974,9.41664
82,82.0,293009812.0750952,834075.7570540931,524281.245001832,9.41664
83,83.0,293009812.0750952,834075.7570540931,522063.5074413678,9.41664
84,84.0,293009812.0750952,996830.5484730969,581937.6491565655,9.42252
85,85.0,293009812.0750952,966134.6000054181,581937.6491565655,9.42252
86,86.0,293009812.0750952,901559.132542156,581937.6491565655,9.42252
87,87.0,293009812.0750952,970511.5750829894,581937.6491565655,9.42252
88,88.0,293009812.0750952,994688.6053476855,581937.6491565655,9.42252
89,89.0,293009812.0750952,999003.9887569341,581937.6491565655,9.42252
90,90.0,293009812.0750952,1161758.780175938,641811.7908717634,9.42342
91,91.0,293007110.4083869,1161758.780175938,641811.7908717634,9.42342
92,92.0,293008483.7160857,1161758.780175938,641811.7908717634,9.42342
93,93.0,293010213.64563185,1161758.780175938,641811.7908717634,9.42342
94,94.0,293009808.8238668,1161758.780175938,641811.7908717634,9.42342
95,95.0,293007361.9722355,1161758.780175938,641811.7908717634,9.42342
96,96.0,293029388.4380303,1324513.571594942,641811.7908717634,9.41599
97,97.0,293029388.4380303,1363041.1945972415,641811.7908717634,9.41599
98,98.0,293029388.4380303,1399808.651978408,641811.7908717634,9.41599
99,99.0,293029388.4380303,1436443.0042331126,641811.7908717634,9.41599
100,100.0,293029388.4380303,1435505.4365128856,641811.7908717634,9.41599
101,101.0,293029388.4380303,1406161.1312249636,641811.7908717634,9.41599
102,102.0,293029388.4380303,1568915.9226439674,653630.6742051137,9.41787
103,103.0,293029388.4380303,1568915.9226439674,646933.6990909964,9.41787
104,104.0,293029388.4380303,1568915.9226439674,632322.3736081913,9.41787
105,105.0,293029388.4380303,1568915.9226439674,639583.6067439388,9.41787
106,106.0,293029388.4380303,1568915.9226439674,630681.6223942386,9.41787
107,107.0,293051414.9038251,1568915.9226439674,690555.7641094364,9.41825
108,108.0,293051414.9038251,1568915.9226439674,675470.3266470513,9.41825
109,109.0,293051414.9038251,1568915.9226439674,686548.9727965507,9.41825
110,110.0,293051414.9038251,1568915.9226439674,677380.7918755903,9.41825
111,111.0,293051414.9038251,1568915.9226439674,676439.5156862668,9.41825
112,112.0,293051414.9038251,1568915.9226439674,678577.1466989464,9.41825
113,113.0,293051414.9038251,1731670.7140629713,738451.2884141442,9.42005
114,114.0,293046760.4797703,1731670.7140629713,738451.2884141442,9.42005
115,115.0,293051585.09122777,1731670.7140629713,738451.2884141442,9.42005
116,116.0,293053208.2949163,1731670.7140629713,738451.2884141442,9.42005
117,117.0,293056761.30003303,1731670.7140629713,738451.2884141442,9.42005
118,118.0,293048812.54710406,1731670.7140629713,738451.2884141442,9.42005
119,119.0,293070839.01289886,1894425.5054819752,738451.2884141442,9.41784
120,120.0,293063493.7794018,1894425.5054819752,738451.2884141442,9.41784
121,121.0,293064725.89390457,1894425.5054819752,738451.2884141442,9.41784
122,122.0,293054859.7016475,1894425.5054819752,738451.2884141442,9.41784
123,123.0,293051356.95930177,1894425.5054819752,738451.2884141442,9.41784
124,124.0,293055940.0994668,1894425.5054819752,738451.2884141442,9.41784
125,125.0,293077966.5652616,1843249.0529257827,738451.2884141442,9.41784
126,126.0,293077966.5652616,1924095.3579079509,738451.2884141442,9.41784
127,127.0,293077966.5652616,1948737.4103178042,738451.2884141442,9.41784
128,128.0,293077966.5652616,1994565.431054151,738451.2884141442,9.41784
129,129.0,293077966.5652616,2007328.848964878,738451.2884141442,9.41784
130,130.0,293077966.5652616,2332838.431802886,738451.2884141442,9.41731
131,131.0,293074343.6062769,2332838.431802886,738451.2884141442,9.41731
132,132.0,293068715.5752137,2332838.431802886,738451.2884141442,9.41731
133,133.0,293072163.62987775,2332838.431802886,738451.2884141442,9.41731
134,134.0,293076487.3700315,2332838.431802886,738451.2884141442,9.41731
135,135.0,293073855.8144716,2332838.431802886,738451.2884141442,9.41731
136,136.0,293075839.98799086,2332838.431802886,738451.2884141442,9.41731
137,137.0,293081576.6366305,2332838.431802886,738451.2884141442,9.41731
138,138.0,293089386.3155751,2332838.431802886,738451.2884141442,9.41731
139,139.0,293089316.56227446,2332838.431802886,738451.2884141442,9.41731
140,140.0,293092869.42651916,2332838.431802886,738451.2884141442,9.41731
141,141.0,293136922.35810876,2332838.431802886,738451.2884141442,9.41707
142,142.0,293136922.35810876,2332838.431802886,751972.3721698256,9.41707
143,143.0,293136922.35810876,2332838.431802886,772741.2017818821,9.41707
144,144.0,293136922.35810876,2332838.431802886,760468.5567086331,9.41707
145,145.0,293136922.35810876,2332838.431802886,763322.6677669148,9.41707
146,146.0,293136922.35810876,2332838.431802886,786075.3788801273,9.41707
147,147.0,293136922.35810876,2495593.22322189,845949.5205953252,9.4195
148,148.0,293133947.29146415,2495593.22322189,845949.5205953252,9.4195
149,149.0,293142533.77257925,2495593.22322189,845949.5205953252,9.4195
150,150.0,293138561.9783505,2495593.22322189,845949.5205953252,9.4195
151,151.0,293139606.9363849,2495593.22322189,845949.5205953252,9.4195
152,152.0,293143505.0167667,2495593.22322189,845949.5205953252,9.4195
153,153.0,293187557.94835633,2495593.22322189,845949.5205953252,9.41934
154,154.0,293187557.94835633,2488552.6714136773,845949.5205953252,9.41934
155,155.0,293187557.94835633,2453880.025098482,845949.5205953252,9.41934
156,156.0,293187557.94835633,2527494.957401306,845949.5205953252,9.41934
157,157.0,293187557.94835633,2551406.4442739044,845949.5205953252,9.41934
158,158.0,293187557.94835633,2714161.2356929085,845949.5205953252,9.41898
159,159.0,293209584.41415113,2714161.2356929085,845949.5205953252,9.41735
160,160.0,293209584.41415113,2714161.2356929085,905823.662310523,9.4173
161,161.0,293209185.65814584,2714161.2356929085,905823.662310523,9.4173
162,162.0,293208052.3963856,2714161.2356929085,905823.662310523,9.4173
163,163.0,293207163.92349833,2714161.2356929085,905823.662310523,9.4173
164,164.0,293204320.6625987,2714161.2356929085,905823.662310523,9.4173
165,165.0,293199694.5061917,2714161.2356929085,905823.662310523,9.4173
166,166.0,293221720.9719865,2751490.373785646,905823.662310523,9.4173
167,167.0,293221720.9719865,2740119.3080964135,905823.662310523,9.4173
168,168.0,293221720.9719865,2757817.3892285083,905823.662310523,9.4173
169,169.0,293221720.9719865,2756678.8335061586,905823.662310523,9.4173
170,170.0,293221720.9719865,2778283.215440721,905823.662310523,9.4173
171,171.0,293221720.9719865,2941038.006859725,918642.3219409367,9.4173
172,172.0,293221720.9719865,2941038.006859725,921749.8776978813,9.4173
173,173.0,293221720.9719865,2941038.006859725,910458.6491764348,9.4173
174,174.0,293221720.9719865,2941038.006859725,917021.5278487927,9.4173
175,175.0,293221720.9719865,2941038.006859725,912470.1777006666,9.4173
176,176.0,293221720.9719865,2960349.8764382913,972344.3194158644,9.4173
177,177.0,293221720.9719865,2930986.02444411,972344.3194158644,9.4173
178,178.0,293221720.9719865,2941293.4368607956,972344.3194158644,9.4173
179,179.0,293221720.9719865,2889567.3748007086,972344.3194158644,9.4173
180,180.0,293221720.9719865,2919531.1001446596,972344.3194158644,9.4173
181,181.0,293219019.04919994,3082285.8915636637,972344.3194158644,9.4173
182,182.0,293221271.89711905,3082285.8915636637,972344.3194158644,9.4173
183,183.0,293221109.76696044,3082285.8915636637,972344.3194158644,9.4173
184,184.0,293224542.6700168,3082285.8915636637,972344.3194158644,9.4173
185,185.0,293215249.11037564,3082285.8915636637,972344.3194158644,9.4173
186,186.0,293208376.3683755,3082285.8915636637,972344.3194158644,9.4173
187,187.0,293216168.43206304,3082285.8915636637,972344.3194158644,9.4173
188,188.0,293215460.48719764,3082285.8915636637,972344.3194158644,9.4173
189,189.0,293207779.6362437,3082285.8915636637,972344.3194158644,9.4173
190,190.0,293204880.1039946,3082285.8915636637,972344.3194158644,9.4173
191,191.0,293202271.6955614,3082285.8915636637,972344.3194158644,9.4173
192,192.0,293197285.48870397,3082285.8915636637,972344.3194158644,9.4173
193,193.0,293199666.31942534,3082285.8915636637,972344.3194158644,9.4173
194,194.0,293199632.69467217,3082285.8915636637,972344.3194158644,9.4173
195,195.0,293201950.88284826,3082285.8915636637,972344.3194158644,9.4173
196,196.0,293223977.34864306,3086997.471943304,972344.3194158644,9.4173
197,197.0,293223977.34864306,3085790.131397775,972344.3194158644,9.4173
198,198.0,293223977.34864306,3084266.8182299025,972344.3194158644,9.4173
199,199.0,293223977.34864306,3089125.591339173,972344.3194158644,9.4173
200,200.0,293223977.34864306,3169969.3402159815,972344.3194158644,9.4173
201,201.0,293223977.34864306,3332724.1316349856,1032218.4611310622,9.41664
202,202.0,293223977.34864306,3495478.9230539897,1032218.4611310622,9.41638
203,203.0,293246003.81443787,3495478.9230539897,1032218.4611310622,9.41301
204,204.0,293246003.81443787,3658233.7144729937,1032218.4611310622,9.41231
205,205.0,293246515.75408864,3658233.7144729937,1032218.4611310622,9.41231
206,206.0,293242081.1004582,3658233.7144729937,1032218.4611310622,9.41231
207,207.0,293239883.9872052,3658233.7144729937,1032218.4611310622,9.41231
208,208.0,293236433.5470604,3658233.7144729937,1032218.4611310622,9.41231
209,209.0,293238539.4289666,3658233.7144729937,1032218.4611310622,9.41231
210,210.0,293241391.43498045,3658233.7144729937,1032218.4611310622,9.41231
211,211.0,293232844.55483526,3658233.7144729937,1032218.4611310622,9.41231
212,212.0,293233960.4134882,3658233.7144729937,1032218.4611310622,9.41231
213,213.0,293240241.48496896,3658233.7144729937,1032218.4611310622,9.41231
214,214.0,293239182.15774876,3658233.7144729937,1032218.4611310622,9.41231
215,215.0,293261208.62354356,3658233.7144729937,1050747.1923199678,9.41231
216,216.0,293261208.62354356,3658233.7144729937,1043689.3115579986,9.41231
217,217.0,293261208.62354356,3658233.7144729937,1043773.304593812,9.41231
218,218.0,293261208.62354356,3658233.7144729937,1020724.5762199428,9.41231
219,219.0,293261208.62354356,3658233.7144729937,1026005.2744329987,9.41231
220,220.0,293261208.62354356,3658233.7144729937,1033325.562414388,9.41231
221,221.0,293261208.62354356,3658233.7144729937,1050418.119012589,9.41231
222,222.0,293261208.62354356,3658233.7144729937,1060274.2330125163,9.41231
223,223.0,293261208.62354356,3658233.7144729937,1056431.725914272,9.41231
224,224.0,293261208.62354356,3658233.7144729937,1064912.7393621816,9.41231
225,225.0,293261200.46977264,3658233.7144729937,1124786.8810773795,9.41231
226,226.0,293256117.43502784,3658233.7144729937,1124786.8810773795,9.41231
227,227.0,293253247.7987744,3658233.7144729937,1124786.8810773795,9.41231
228,228.0,293244187.45903146,3658233.7144729937,1124786.8810773795,9.41231
229,229.0,293243813.7403819,3658233.7144729937,1124786.8810773795,9.41231
230,230.0,293265840.2061767,3654805.2844376867,1124786.8810773795,9.41231
231,231.0,293265840.2061767,3692805.5737796864,1124786.8810773795,9.41231
232,232.0,293265840.2061767,3767821.603530303,1124786.8810773795,9.41231
233,233.0,293265840.2061767,3805322.0133183165,1124786.8810773795,9.41231
234,234.0,293265840.2061767,3809874.932935311,1124786.8810773795,9.41231
235,235.0,293287866.6719715,3972629.724354315,1124786.8810773795,9.41756
236,236.0,293287866.6719715,3972629.724354315,1118492.038272562,9.41756
237,237.0,293287866.6719715,3972629.724354315,1127848.6325111634,9.41756
238,238.0,293287866.6719715,3972629.724354315,1133469.5309841624,9.41756
239,239.0,293287866.6719715,3972629.724354315,1141355.4620245795,9.41756
240,240.0,293287866.6719715,3972629.724354315,1143168.3875657367,9.41756
241,241.0,293287866.6719715,4135384.515773319,1203042.5292809345,9.41609
242,242.0,293287866.6719715,4298139.307192323,1203042.5292809345,9.4125
243,243.0,293280388.754157,4298139.307192323,1203042.5292809345,9.4125
244,244.0,293282261.0014507,4298139.307192323,1203042.5292809345,9.4125
245,245.0,293279345.15352654,4298139.307192323,1203042.5292809345,9.4125
246,246.0,293280145.44562286,4298139.307192323,1203042.5292809345,9.4125
247,247.0,293275026.7942943,4298139.307192323,1203042.5292809345,9.4125
248,248.0,293278612.1945271,4298139.307192323,1203042.5292809345,9.4125
249,249.0,293280637.07834375,4298139.307192323,1203042.5292809345,9.4125
250,250.0,293277680.39797515,4298139.307192323,1203042.5292809345,9.4125
251,251.0,293268649.5075863,4298139.307192323,1203042.5292809345,9.4125
252,252.0,293274136.34193236,4298139.307192323,1203042.5292809345,9.4125
253,253.0,293296162.80772716,4345537.627585793,1203042.5292809345,9.4125
254,254.0,293296162.80772716,4334614.642511878,1203042.5292809345,9.4125
255,255.0,293296162.80772716,4379535.075129101,1203042.5292809345,9.4125
256,256.0,293296162.80772716,4363278.763559615,1203042.5292809345,9.4125
257,257.0,293296162.80772716,4383832.4813994225,1203042.5292809345,9.4125
258,258.0,293296162.80772716,4431175.947180152,1203042.5292809345,9.4125
259,259.0,293296162.80772716,4410308.126358598,1203042.5292809345,9.4125
260,260.0,293296162.80772716,4431299.081656564,1203042.5292809345,9.4125
261,261.0,293296162.80772716,4459128.691092153,1203042.5292809345,9.4125
262,262.0,293296162.80772716,4402604.421134444,1203042.5292809345,9.4125
263,263.0,293296162.80772716,4565359.212553448,1223499.6916735298,9.4125
264,264.0,293296162.80772716,4565359.212553448,1209632.7688103076,9.4125
265,265.0,293296162.80772716,4565359.212553448,1200868.0836757387,9.4125
266,266.0,293296162.80772716,4565359.212553448,1229395.0345162519,9.4125
267,267.0,293296162.80772716,4565359.212553448,1240546.852321679,9.4125
268,268.0,293296162.80772716,4728114.003972452,1300420.9940368768,9.41111
269,269.0,293296162.80772716,4742718.254249174,1300420.9940368768,9.41111
270,270.0,293296162.80772716,4716557.170012548,1300420.9940368768,9.41111
271,271.0,293296162.80772716,4702538.902332911,1300420.9940368768,9.41111
272,272.0,293296162.80772716,4693953.989345943,1300420.9940368768,9.41111
273,273.0,293296162.80772716,4651604.70984884,1300420.9940368768,9.41111
274,274.0,293296162.80772716,4638323.740420925,1300420.9940368768,9.41111
275,275.0,293296162.80772716,4641376.576986965,1300420.9940368768,9.41111
276,276.0,293296162.80772716,4657794.497451884,1300420.9940368768,9.41111
277,277.0,293296162.80772716,4678493.307039154,1300420.9940368768,9.41111
278,278.0,293296162.80772716,4664176.250930608,1300420.9940368768,9.41111
279,279.0,293296162.80772716,4638718.905254053,1300420.9940368768,9.41111
280,280.0,293296162.80772716,4669487.63647836,1300420.9940368768,9.41111
281,281.0,293296162.80772716,4657422.613649229,1300420.9940368768,9.41111
282,282.0,293296162.80772716,4626399.761133364,1300420.9940368768,9.41111
283,283.0,293296162.80772716,4612224.860006818,1300420.9940368768,9.41111
284,284.0,293296162.80772716,4774979.651425822,1288064.6183086946,9.41111
285,285.0,293296162.80772716,4774979.651425822,1263494.20575668,9.41111
286,286.0,293296162.80772716,4774979.651425822,1280929.9501136988,9.41111
287,287.0,293296162.80772716,4774979.651425822,1287193.9200391688,9.41111
288,288.0,293296162.80772716,4774979.651425822,1299278.2983945922,9.41111
289,289.0,293296162.80772716,4774979.651425822,1291237.2301486225,9.41427
290,290.0,293296162.80772716,4774979.651425822,1300467.6557365109,9.41427
291,291.0,293296162.80772716,4774979.651425822,1316127.2429289108,9.41427
292,292.0,293296162.80772716,4774979.651425822,1311632.5629978878,9.41427
293,293.0,293296162.80772716,4774979.651425822,1310424.5117558069,9.41427
294,294.0,293291689.96572113,4774979.651425822,1370298.6534710047,9.41427
295,295.0,293289478.03319824,4774979.651425822,1370298.6534710047,9.41427
296,296.0,293311504.49899304,4774979.651425822,1370298.6534710047,9.41426
297,297.0,293312063.72902244,4774979.651425822,1370298.6534710047,9.41426
298,298.0,293302121.1647943,4774979.651425822,1370298.6534710047,9.41426
299,299.0,293303359.00507706,4774979.651425822,1370298.6534710047,9.41426
300,300.0,293305449.58750385,4774979.651425822,1370298.6534710047,9.41426
