,gen,pA,pB,pD,error
38,38.0,3337199.8053969275,1053641.2790096772,907114.6455809901,9.13815
39,39.0,3337199.8053969275,1053641.2790096772,966988.787296188,9.12814
40,40.0,3330182.472269031,1053641.2790096772,966988.787296188,9.12814
41,41.0,3331355.2212559823,1053641.2790096772,966988.787296188,9.12814
42,42.0,3324824.182936926,1053641.2790096772,966988.787296188,9.12814
43,43.0,3329662.6590482946,1053641.2790096772,966988.787296188,9.12814
44,44.0,3330317.9760419177,1053641.2790096772,966988.787296188,9.12814
45,45.0,3352344.4418367245,1053641.2790096772,1026862.9290113858,9.12284
46,46.0,3352344.4418367245,1038491.757851191,1026862.9290113858,9.12284
47,47.0,3352344.4418367245,1064500.214749296,1026862.9290113858,9.12284
48,48.0,3352344.4418367245,1227255.0061682998,1026862.9290113858,9.10525
49,49.0,3354097.607904785,1227255.0061682998,1026862.9290113858,9.10525
50,50.0,3351579.252105517,1227255.0061682998,1026862.9290113858,9.10525
51,51.0,3353171.805383342,1227255.0061682998,1026862.9290113858,9.10525
52,52.0,3350776.505457842,1227255.0061682998,1026862.9290113858,9.10525
53,53.0,3354942.3154820595,1227255.0061682998,1026862.9290113858,9.10525
54,54.0,3398995.247071673,1227255.0061682998,1026862.9290113858,9.07421
55,55.0,3398995.247071673,1185355.2333609895,1026862.9290113858,9.07421
56,56.0,3398995.247071673,1194476.1530301245,1026862.9290113858,9.07421
57,57.0,3398995.247071673,1195301.004370339,1026862.9290113858,9.07421
58,58.0,3398995.247071673,1195355.2144005494,1026862.9290113858,9.07421
59,59.0,3398995.247071673,1172246.8972169112,1026862.9290113858,9.07421
60,60.0,3398995.247071673,1497756.480054919,1026862.9290113858,9.10422
61,61.0,3398995.247071673,1660511.2714739228,1026862.9290113858,9.05878
62,62.0,3402701.607266485,1660511.2714739228,1026862.9290113858,9.05878
63,63.0,3397160.255723316,1660511.2714739228,1026862.9290113858,9.05878
64,64.0,3392071.5334148575,1660511.2714739228,1026862.9290113858,9.05878
65,65.0,3394674.4419547557,1660511.2714739228,1026862.9290113858,9.05878
66,66.0,3398131.605336779,1660511.2714739228,1026862.9290113858,9.05878
67,67.0,3420158.0711315856,1733412.1562114751,1026862.9290113858,9.08044
68,68.0,3420158.0711315856,1704421.427544347,1026862.9290113858,9.08044
69,69.0,3420158.0711315856,1672194.648419223,1026862.9290113858,9.08044
70,70.0,3420158.0711315856,1635841.965620637,1026862.9290113858,9.08044
71,71.0,3420158.0711315856,1798596.7570396408,1026862.9290113858,9.04932
72,72.0,3420158.0711315856,1798596.7570396408,1017559.973626122,9.04932
73,73.0,3420158.0711315856,1798596.7570396408,1022299.611979801,9.04932
74,74.0,3420158.0711315856,1798596.7570396408,1028093.1952911793,9.04932
75,75.0,3420158.0711315856,1798596.7570396408,1036542.0878611124,9.04932
76,76.0,3420158.0711315856,1798596.7570396408,1020875.7742651891,9.04932
77,77.0,3420158.0711315856,1961351.5484586447,1080749.9159803868,9.05872
78,78.0,3420158.0711315856,2124106.3398776487,1080749.9159803868,9.03015
79,79.0,3418880.980682714,2124106.3398776487,1080749.9159803868,9.03015
80,80.0,3421101.860995865,2124106.3398776487,1080749.9159803868,9.03015
81,81.0,3422172.938062828,2124106.3398776487,1080749.9159803868,9.03015
82,82.0,3426291.6297560544,2124106.3398776487,1080749.9159803868,9.03015
83,83.0,3429397.684335622,2124106.3398776487,1080749.9159803868,9.03015
84,84.0,3425855.450328191,2124106.3398776487,1080749.9159803868,9.03617
85,85.0,3428125.740157094,2124106.3398776487,1080749.9159803868,9.03617
86,86.0,3427151.079640742,2124106.3398776487,1080749.9159803868,9.03617
87,87.0,3425655.3010131894,2124106.3398776487,1080749.9159803868,9.03617
88,88.0,3424159.0807082406,2124106.3398776487,1080749.9159803868,9.03617
89,89.0,3446185.5465030475,2124106.3398776487,1090183.8036646517,9.04996
90,90.0,3446185.5465030475,2124106.3398776487,1106936.1733919291,9.04996
91,91.0,3446185.5465030475,2124106.3398776487,1166810.315107127,9.04616
92,92.0,3446185.5465030475,2124106.3398776487,1226684.4568223248,9.03576
93,93.0,3446185.5465030475,2286861.131296653,1226684.4568223248,8.98718
94,94.0,3446185.5465030475,2286861.131296653,1229265.2316777532,8.98718
95,95.0,3446185.5465030475,2286861.131296653,1226232.4033786966,8.98718
96,96.0,3446185.5465030475,2286861.131296653,1202214.9171437277,8.98718
97,97.0,3446185.5465030475,2286861.131296653,1196191.8457316267,8.98718
98,98.0,3446185.5465030475,2286861.131296653,1205773.445391083,8.98718
99,99.0,3446185.5465030475,2294724.914782468,1265647.5871062807,9.014
100,100.0,3446185.5465030475,2253464.324140784,1265647.5871062807,9.014
101,101.0,3446185.5465030475,2294338.0981902336,1265647.5871062807,9.014
102,102.0,3446185.5465030475,2379368.695187909,1265647.5871062807,9.014
103,103.0,3446185.5465030475,2414701.9462427413,1265647.5871062807,9.014
104,104.0,3446185.5465030475,2577456.7376617454,1265647.5871062807,8.99668
105,105.0,3446185.5465030475,2577456.7376617454,1325521.7288214786,8.98227
106,106.0,3446185.5465030475,2599648.664801505,1325521.7288214786,8.98227
107,107.0,3446185.5465030475,2762403.456220509,1325521.7288214786,8.96427
108,108.0,3446185.5465030475,2762403.456220509,1385395.8705366764,8.96387
109,109.0,3446185.5465030475,2762403.456220509,1391621.7100087672,8.96387
110,110.0,3446185.5465030475,2762403.456220509,1451495.851723965,8.957
111,111.0,3446185.5465030475,2925158.247639513,1451495.851723965,8.84883
112,112.0,3448981.676233334,2925158.247639513,1451495.851723965,8.84883
113,113.0,3449680.580388777,2925158.247639513,1451495.851723965,8.84883
114,114.0,3457350.5479671094,2925158.247639513,1451495.851723965,8.84883
115,115.0,3454406.8858498563,2925158.247639513,1451495.851723965,8.84883
116,116.0,3445030.6810362968,2925158.247639513,1451495.851723965,8.84883
117,117.0,3489083.6126259104,2925158.247639513,1451495.851723965,8.88896
118,118.0,3491064.090591264,2925158.247639513,1451495.851723965,8.88896
119,119.0,3490577.0137452497,2925158.247639513,1451495.851723965,8.88896
120,120.0,3476836.09105306,2925158.247639513,1451495.851723965,8.88896
121,121.0,3471630.985878382,2925158.247639513,1451495.851723965,8.88896
122,122.0,3479301.377583474,2925158.247639513,1451495.851723965,8.88896
123,123.0,3480201.0983716897,2925158.247639513,1451495.851723965,8.97807
124,124.0,3480666.691837188,2925158.247639513,1451495.851723965,8.97807
125,125.0,3480955.327469434,2925158.247639513,1451495.851723965,8.97807
126,126.0,3471060.9416082534,2925158.247639513,1451495.851723965,8.97807
127,127.0,3476164.317153103,2925158.247639513,1451495.851723965,8.97807
128,128.0,3498190.78294791,2925158.247639513,1451495.851723965,8.96009
129,129.0,3505342.732213933,2925158.247639513,1451495.851723965,8.96009
130,130.0,3527369.19800874,2925158.247639513,1451495.851723965,8.95938
131,131.0,3528710.39125605,2925158.247639513,1451495.851723965,8.95938
132,132.0,3525959.6217557183,2925158.247639513,1451495.851723965,8.95938
133,133.0,3547986.087550525,2925158.247639513,1451495.851723965,8.95311
134,134.0,3547986.087550525,2925158.247639513,1463348.649355652,8.95311
135,135.0,3547986.087550525,2925158.247639513,1461541.9139820125,8.95311
136,136.0,3547986.087550525,2925158.247639513,1481182.8739288282,8.95311
137,137.0,3547986.087550525,2925158.247639513,1469381.1364392256,8.95311
138,138.0,3547986.087550525,2925158.247639513,1455736.4288039831,8.95311
139,139.0,3547986.087550525,3087913.039058517,1515610.570519181,8.94126
140,140.0,3547986.087550525,3087913.039058517,1522371.7713099364,8.94126
141,141.0,3547986.087550525,3087913.039058517,1523473.6509052329,8.94126
142,142.0,3547986.087550525,3087913.039058517,1540035.926751853,8.94126
143,143.0,3547986.087550525,3087913.039058517,1543821.6369597337,8.94126
144,144.0,3547986.087550525,3087913.039058517,1552111.68900906,8.94126
145,145.0,3547986.087550525,3087913.039058517,1671859.9724394556,8.92921
146,146.0,3547986.087550525,3081642.53864124,1671859.9724394556,8.92921
147,147.0,3547986.087550525,3085796.9913433394,1671859.9724394556,8.92921
148,148.0,3547986.087550525,3066481.3517559003,1671859.9724394556,8.92921
149,149.0,3547986.087550525,3009019.007281609,1671859.9724394556,8.92921
150,150.0,3547986.087550525,3015743.138671701,1671859.9724394556,8.92921
151,151.0,3547986.087550525,3341252.721509709,1671859.9724394556,8.93291
152,152.0,3545273.066449835,3341252.721509709,1671859.9724394556,8.93291
153,153.0,3567299.532244642,3341252.721509709,1671859.9724394556,8.86911
154,154.0,3567299.532244642,3369791.8705377104,1671859.9724394556,8.86911
155,155.0,3567299.532244642,3397955.6294825473,1671859.9724394556,8.86911
156,156.0,3567299.532244642,3388133.0755056674,1671859.9724394556,8.86911
157,157.0,3567299.532244642,3448877.081307245,1671859.9724394556,8.86911
158,158.0,3567299.532244642,3472509.0030965107,1671859.9724394556,8.86911
159,159.0,3589325.9980394486,3635263.7945155147,1671859.9724394556,8.96996
160,160.0,3589325.9980394486,3798018.585934519,1671859.9724394556,8.88689
161,161.0,3589325.9980394486,3819380.9646827327,1671859.9724394556,8.88689
162,162.0,3589325.9980394486,3849321.4050759636,1671859.9724394556,8.88689
163,163.0,3589325.9980394486,3837792.526010106,1671859.9724394556,8.88689
164,164.0,3589325.9980394486,3824307.7292381753,1671859.9724394556,8.88689
165,165.0,3589325.9980394486,3987062.5206571794,1671859.9724394556,8.86539
166,166.0,3589325.9980394486,3987243.2482268815,1671859.9724394556,8.86539
167,167.0,3589325.9980394486,3990753.377353383,1671859.9724394556,8.86539
168,168.0,3589325.9980394486,4153508.1687723873,1671859.9724394556,8.83301
169,169.0,3589325.9980394486,4156586.2801061347,1671859.9724394556,8.83301
170,170.0,3589325.9980394486,4100724.2087663417,1671859.9724394556,8.83301
171,171.0,3589325.9980394486,4263479.000185345,1671859.9724394556,8.81836
172,172.0,3589325.9980394486,4263479.000185345,1677702.0919642835,8.81836
173,173.0,3589325.9980394486,4263479.000185345,1674970.1980739615,8.81836
174,174.0,3589325.9980394486,4263479.000185345,1683788.1706184717,8.81836
175,175.0,3589325.9980394486,4263479.000185345,1674426.2736605296,8.81836
176,176.0,3589325.9980394486,4263479.000185345,1666572.8181182875,8.81836
177,177.0,3589325.9980394486,4263479.000185345,1667932.226340225,8.88524
178,178.0,3589325.9980394486,4263479.000185345,1662326.926186453,8.88524
179,179.0,3589325.9980394486,4263479.000185345,1683377.6544012371,8.88524
180,180.0,3589325.9980394486,4263479.000185345,1743251.796116435,8.873
181,181.0,3589325.9980394486,4426233.791604349,1743251.796116435,8.83564
182,182.0,3589325.9980394486,4459926.300613746,1743251.796116435,8.83564
183,183.0,3589325.9980394486,4462643.30363436,1743251.796116435,8.83564
184,184.0,3589325.9980394486,4473317.026245196,1743251.796116435,8.83564
185,185.0,3589325.9980394486,4565509.214612188,1743251.796116435,8.83564
186,186.0,3589325.9980394486,4607158.898900694,1743251.796116435,8.83564
187,187.0,3589325.9980394486,4769913.690319698,1743251.796116435,8.83068
188,188.0,3589325.9980394486,4769913.690319698,1803125.9378316328,8.82364
189,189.0,3588253.7444232083,4769913.690319698,1803125.9378316328,8.82364
190,190.0,3584720.1584530147,4769913.690319698,1803125.9378316328,8.82364
191,191.0,3585495.7065462694,4769913.690319698,1803125.9378316328,8.82364
192,192.0,3579439.567376861,4769913.690319698,1803125.9378316328,8.82364
193,193.0,3601466.0331716677,4769913.690319698,1803125.9378316328,8.78771
194,194.0,3601466.0331716677,4744403.124370901,1803125.9378316328,8.78771
195,195.0,3601466.0331716677,4727914.38576028,1803125.9378316328,8.78771
196,196.0,3601466.0331716677,4698612.1874065185,1803125.9378316328,8.78771
197,197.0,3601466.0331716677,4688285.543970545,1803125.9378316328,8.78771
198,198.0,3601466.0331716677,4677300.004092221,1803125.9378316328,8.78771
199,199.0,3607430.665999565,4840054.795511225,1803125.9378316328,8.83644
200,200.0,3629457.1317943716,4840054.795511225,1803125.9378316328,8.82866
201,201.0,3629457.1317943716,5002809.586930229,1803125.9378316328,8.79989
202,202.0,3629457.1317943716,5165564.378349233,1803125.9378316328,8.79692
203,203.0,3621340.020751662,5165564.378349233,1803125.9378316328,8.79692
204,204.0,3624747.214506601,5165564.378349233,1803125.9378316328,8.79692
205,205.0,3618021.62728976,5165564.378349233,1803125.9378316328,8.79692
206,206.0,3618785.307509644,5165564.378349233,1803125.9378316328,8.79692
207,207.0,3619384.2446856685,5165564.378349233,1803125.9378316328,8.79692
208,208.0,3618184.4350790377,5165564.378349233,1803125.9378316328,8.84271
209,209.0,3614728.6185262715,5165564.378349233,1803125.9378316328,8.84271
210,210.0,3636755.0843210784,5165564.378349233,1803125.9378316328,8.80357
211,211.0,3636755.0843210784,5328319.1697682375,1803125.9378316328,8.77423
212,212.0,3633432.3291455545,5328319.1697682375,1803125.9378316328,8.77423
213,213.0,3655458.7949403613,5328319.1697682375,1803125.9378316328,8.74778
214,214.0,3652612.8440295546,5328319.1697682375,1803125.9378316328,8.74778
215,215.0,3650960.6706775287,5328319.1697682375,1803125.9378316328,8.74778
216,216.0,3649567.925025635,5328319.1697682375,1803125.9378316328,8.74778
217,217.0,3650432.9282471417,5328319.1697682375,1803125.9378316328,8.74778
218,218.0,3654824.6930941767,5328319.1697682375,1803125.9378316328,8.74778
219,219.0,3676851.1588889835,5328319.1697682375,1781759.1606382555,8.81621
220,220.0,3676851.1588889835,5328319.1697682375,1777293.2083018837,8.81621
221,221.0,3676851.1588889835,5328319.1697682375,1782453.1459821805,8.81621
222,222.0,3676851.1588889835,5328319.1697682375,1769249.5200844104,8.81621
223,223.0,3676851.1588889835,5328319.1697682375,1776871.5370862274,8.81621
224,224.0,3676851.1588889835,5491073.961187242,1836745.6788014253,8.85433
225,225.0,3698877.6246837904,5491073.961187242,1836745.6788014253,8.81712
226,226.0,3698877.6246837904,5653828.752606246,1836745.6788014253,8.80118
227,227.0,3698877.6246837904,5653828.752606246,1896619.820516623,8.74852
228,228.0,3698877.6246837904,5653828.752606246,1897783.149895573,8.74852
229,229.0,3698877.6246837904,5653828.752606246,1898117.4014353089,8.74852
230,230.0,3698877.6246837904,5653828.752606246,1895080.0497825462,8.74852
231,231.0,3698877.6246837904,5653828.752606246,1899679.0759127832,8.74852
232,232.0,3698877.6246837904,5653828.752606246,1881967.9920791474,8.74852
233,233.0,3698877.6246837904,5653828.752606246,1888959.848543995,8.81878
234,234.0,3698877.6246837904,5653828.752606246,1948833.990259193,8.80581
235,235.0,3720904.090478597,5653828.752606246,1948833.990259193,8.77037
236,236.0,3742930.556273404,5653828.752606246,1948833.990259193,8.75963
237,237.0,3735850.7043864485,5653828.752606246,1948833.990259193,8.75963
238,238.0,3729573.1413063253,5653828.752606246,1948833.990259193,8.75963
239,239.0,3751599.607101132,5653828.752606246,1948833.990259193,8.75746
240,240.0,3751599.607101132,5653828.752606246,1930788.0967510722,8.75746
241,241.0,3751599.607101132,5653828.752606246,1934113.2389733635,8.75746
242,242.0,3751599.607101132,5653828.752606246,1940942.5879816294,8.75746
243,243.0,3751599.607101132,5653828.752606246,1942541.7005588245,8.75746
244,244.0,3751599.607101132,5653828.752606246,1941805.9600014486,8.75746
245,245.0,3751599.607101132,5816583.54402525,2001680.1017166465,8.81317
246,246.0,3773626.072895939,5816583.54402525,2001680.1017166465,8.69611
247,247.0,3770591.5795366396,5816583.54402525,2001680.1017166465,8.69611
248,248.0,3769567.3336643255,5816583.54402525,2001680.1017166465,8.69611
249,249.0,3774711.9204869475,5816583.54402525,2001680.1017166465,8.69611
250,250.0,3777780.1541097565,5816583.54402525,2001680.1017166465,8.69611
251,251.0,3777756.4156688508,5816583.54402525,2001680.1017166465,8.69611
252,252.0,3799782.8814636576,5766821.793318981,2001680.1017166465,8.74533
253,253.0,3799782.8814636576,5929576.584737985,2001680.1017166465,8.74014
254,254.0,3799782.8814636576,6092331.3761569895,2001680.1017166465,8.64679
255,255.0,3793833.5497058025,6092331.3761569895,2001680.1017166465,8.64679
256,256.0,3793750.053604859,6092331.3761569895,2001680.1017166465,8.64679
257,257.0,3791458.409129763,6092331.3761569895,2001680.1017166465,8.64679
258,258.0,3796332.6322949044,6092331.3761569895,2001680.1017166465,8.64679
259,259.0,3782295.3593063615,6092331.3761569895,2001680.1017166465,8.64679
260,260.0,3826348.290895975,6092331.3761569895,2001680.1017166465,8.78827
261,261.0,3826348.290895975,6085586.522334038,2001680.1017166465,8.78827
262,262.0,3826348.290895975,6248341.313753042,2001680.1017166465,8.76121
263,263.0,3826348.290895975,6248341.313753042,2061554.2434318443,8.711
264,264.0,3826434.357641014,6248341.313753042,2061554.2434318443,8.711
265,265.0,3825773.537320476,6248341.313753042,2061554.2434318443,8.711
266,266.0,3831371.008842499,6248341.313753042,2061554.2434318443,8.711
267,267.0,3853397.474637306,6248341.313753042,2061554.2434318443,8.69275
268,268.0,3856252.6965835793,6248341.313753042,2061554.2434318443,8.69275
269,269.0,3855725.5483962456,6248341.313753042,2061554.2434318443,8.69275
270,270.0,3855070.125878806,6248341.313753042,2061554.2434318443,8.69275
271,271.0,3853548.7495360128,6248341.313753042,2061554.2434318443,8.69275
272,272.0,3846659.538487645,6248341.313753042,2061554.2434318443,8.69275
273,273.0,3868686.0042824517,6248341.313753042,2061554.2434318443,8.68487
274,274.0,3868686.0042824517,6248341.313753042,2063614.7588799547,8.68487
275,275.0,3868686.0042824517,6248341.313753042,2039440.524670066,8.68487
276,276.0,3868686.0042824517,6248341.313753042,2038930.227644426,8.68487
277,277.0,3868686.0042824517,6248341.313753042,2039436.0986997758,8.68487
278,278.0,3868686.0042824517,6248341.313753042,2031235.419460675,8.68487
279,279.0,3873510.9386007707,6248341.313753042,2091109.5611758728,8.80368
280,280.0,3895537.4043955775,6248341.313753042,2091109.5611758728,8.7619
281,281.0,3895537.4043955775,6267887.488670053,2091109.5611758728,8.7619
282,282.0,3895537.4043955775,6430642.280089057,2091109.5611758728,8.76063
283,283.0,3895537.4043955775,6430642.280089057,2107308.4961560695,8.76063
284,284.0,3895537.4043955775,6430642.280089057,2099391.2822205313,8.76063
285,285.0,3895537.4043955775,6430642.280089057,2093200.4644381,8.76063
286,286.0,3895537.4043955775,6430642.280089057,2112051.5577346827,8.76063
287,287.0,3895537.4043955775,6430642.280089057,2171925.6994498805,8.73927
288,288.0,3894605.3836023374,6430642.280089057,2171925.6994498805,8.73927
289,289.0,3889504.62633635,6430642.280089057,2171925.6994498805,8.73927
290,290.0,3911531.092131157,6430642.280089057,2171925.6994498805,8.73665
291,291.0,3911531.092131157,6430642.280089057,2195948.851230316,8.73665
292,292.0,3911531.092131157,6430642.280089057,2176386.6167244785,8.73665
293,293.0,3911531.092131157,6430642.280089057,2176348.213184163,8.73665
294,294.0,3911531.092131157,6430642.280089057,2158719.61239685,8.73665
295,295.0,3911531.092131157,6430642.280089057,2163218.59629648,8.73665
296,296.0,3911531.092131157,6430642.280089057,2179664.57771073,8.79427
297,297.0,3911531.092131157,6430642.280089057,2239538.719425928,8.74533
298,298.0,3911531.092131157,6430642.280089057,2256069.984075549,8.74533
299,299.0,3911531.092131157,6430642.280089057,2257898.9755645315,8.74533
300,300.0,3911531.092131157,6430642.280089057,2281339.8828366413,8.74533
