,gen,pA,pB,pD,error
80,80.0,142094720965.6273,4550004988.397741,178640.33354078073,9.41297
81,81.0,142094720965.6273,4550004988.397741,167099.02595989886,9.41297
82,82.0,142094720965.6273,4550004988.397741,156660.6320801923,9.41297
83,83.0,142094720965.6273,4550004988.397741,144698.1203307013,9.41297
84,84.0,142094720965.6273,4550004988.397741,157858.88068092844,9.41297
85,85.0,142094720965.6273,4550004988.397741,153620.44059068934,9.41297
86,86.0,142094720965.6273,4550004988.397741,132758.68155851535,9.41297
87,87.0,142094720965.6273,4550002945.324647,192632.82327371318,9.41297
88,88.0,142094720965.6273,4550034245.478315,192632.82327371318,9.41297
89,89.0,142094720965.6273,4550040104.17835,192632.82327371318,9.41297
90,90.0,142094720965.6273,4550066945.96656,192632.82327371318,9.41297
91,91.0,142094720965.6273,4550048411.983315,192632.82327371318,9.41297
92,92.0,142094720965.6273,4550058119.461003,192632.82327371318,9.41297
93,93.0,142094720965.6273,4550027791.028859,192632.82327371318,9.41297
94,94.0,142094720965.6273,4550003642.88268,192632.82327371318,9.41297
95,95.0,142094720965.6273,4549988692.526404,192632.82327371318,9.41297
96,96.0,142094720965.6273,4549989076.133582,192632.82327371318,9.41297
97,97.0,142094720965.6273,4550151830.925001,186888.56396171785,9.41297
98,98.0,142094720965.6273,4550151830.925001,185962.6230421185,9.41297
99,99.0,142094720965.6273,4550151830.925001,182716.62982500024,9.41297
100,100.0,142094720965.6273,4550151830.925001,175793.92726641023,9.41297
101,101.0,142094720965.6273,4550151830.925001,178828.4396000432,9.41297
102,102.0,142094720965.6273,4550192850.726769,238702.58131524103,9.41297
103,103.0,142094720965.6273,4550235853.779841,238702.58131524103,9.41297
104,104.0,142094720965.6273,4550257322.294176,238702.58131524103,9.41297
105,105.0,142094720965.6273,4550238500.494085,238702.58131524103,9.41297
106,106.0,142094720965.6273,4550211175.315437,238702.58131524103,9.41297
107,107.0,142094720965.6273,4550230454.138709,238702.58131524103,9.41297
108,108.0,142094720965.6273,4550201315.185788,238702.58131524103,9.41297
109,109.0,142094720965.6273,4550162540.472531,238702.58131524103,9.41297
110,110.0,142094720965.6273,4550144189.169339,238702.58131524103,9.41297
111,111.0,142094720965.6273,4550109027.836927,238702.58131524103,9.41297
112,112.0,142094712141.4106,4550271782.628346,238702.58131524103,9.41297
113,113.0,142094712485.01337,4550271782.628346,238702.58131524103,9.41297
114,114.0,142094720015.28613,4550271782.628346,238702.58131524103,9.41297
115,115.0,142094721592.533,4550271782.628346,238702.58131524103,9.41297
116,116.0,142094720308.65198,4550271782.628346,238702.58131524103,9.41297
117,117.0,142094722326.5652,4550271782.628346,238702.58131524103,9.41297
118,118.0,142094722646.3365,4550271782.628346,238702.58131524103,9.41297
119,119.0,142094721462.1299,4550271782.628346,238702.58131524103,9.41297
120,120.0,142094717636.83075,4550271782.628346,238702.58131524103,9.41297
121,121.0,142094718159.78012,4550271782.628346,238702.58131524103,9.41297
122,122.0,142094740186.2459,4550271782.628346,298576.7230304388,9.40821
123,123.0,142094740186.2459,4550233367.560914,298576.7230304388,9.40821
124,124.0,142094740186.2459,4550312270.944148,298576.7230304388,9.40821
125,125.0,142094740186.2459,4550337294.776778,298576.7230304388,9.40821
126,126.0,142094740186.2459,4550371611.129546,298576.7230304388,9.40821
127,127.0,142094740186.2459,4550375778.137331,298576.7230304388,9.40821
128,128.0,142094740186.2459,4550538532.92875,300290.56157192664,9.40821
129,129.0,142094740186.2459,4550538532.92875,305965.05633515416,9.40821
130,130.0,142094740186.2459,4550538532.92875,285698.5952302891,9.40821
131,131.0,142094740186.2459,4550538532.92875,279597.35214265337,9.40821
132,132.0,142094740186.2459,4550538532.92875,290732.9438059309,9.40821
133,133.0,142094738107.4041,4550538532.92875,350607.0855211287,9.40821
134,134.0,142094741748.10556,4550538532.92875,350607.0855211287,9.40821
135,135.0,142094739274.82855,4550538532.92875,350607.0855211287,9.40821
136,136.0,142094741792.7696,4550538532.92875,350607.0855211287,9.40821
137,137.0,142094745719.54675,4550538532.92875,350607.0855211287,9.40821
138,138.0,142094741164.67453,4550538532.92875,350607.0855211287,9.40821
139,139.0,142094740845.22925,4550538532.92875,350607.0855211287,9.40821
140,140.0,142094747993.613,4550538532.92875,350607.0855211287,9.40821
141,141.0,142094746373.53888,4550538532.92875,350607.0855211287,9.40821
142,142.0,142094753969.68967,4550538532.92875,350607.0855211287,9.40821
143,143.0,142094775996.15546,4550495124.141076,350607.0855211287,9.40821
144,144.0,142094775996.15546,4550491522.730789,350607.0855211287,9.40821
145,145.0,142094775996.15546,4550424641.902522,350607.0855211287,9.40821
146,146.0,142094775996.15546,4550398142.225127,350607.0855211287,9.40821
147,147.0,142094775996.15546,4550361731.504717,350607.0855211287,9.40821
148,148.0,142094775996.15546,4550524486.296136,363315.6827443661,9.40821
149,149.0,142094775996.15546,4550524486.296136,369911.676968236,9.40821
150,150.0,142094775996.15546,4550524486.296136,372369.47781327605,9.40821
151,151.0,142094775996.15546,4550524486.296136,389638.9226791458,9.40821
152,152.0,142094775996.15546,4550524486.296136,394032.1151457984,9.40821
153,153.0,142094775996.15546,4550524486.296136,379341.5098804352,9.41
154,154.0,142094775996.15546,4550524486.296136,391150.3099440324,9.41
155,155.0,142094775996.15546,4550524486.296136,404153.2979204262,9.41
156,156.0,142094775996.15546,4550524486.296136,406501.8966436984,9.41
157,157.0,142094775996.15546,4550524486.296136,414197.36697087076,9.41
158,158.0,142094775996.15546,4550524486.296136,415641.30786068534,9.41
159,159.0,142094775996.15546,4550524486.296136,413064.30261710245,9.41
160,160.0,142094775996.15546,4550524486.296136,405505.25557153625,9.41
161,161.0,142094775996.15546,4550524486.296136,409411.16395236884,9.41
162,162.0,142094775996.15546,4550524486.296136,405489.2379081265,9.41
163,163.0,142094772749.58127,4550524486.296136,465363.3796233243,9.41
164,164.0,142094775571.38443,4550524486.296136,465363.3796233243,9.41
165,165.0,142094779405.6435,4550524486.296136,465363.3796233243,9.41
166,166.0,142094779869.1717,4550524486.296136,465363.3796233243,9.41
167,167.0,142094774499.42825,4550524486.296136,465363.3796233243,9.41
168,168.0,142094775768.61972,4550524486.296136,465363.3796233243,9.41
169,169.0,142094774271.4926,4550524486.296136,465363.3796233243,9.41
170,170.0,142094775555.02344,4550524486.296136,465363.3796233243,9.41
171,171.0,142094774429.5491,4550524486.296136,465363.3796233243,9.41
172,172.0,142094775969.59814,4550524486.296136,465363.3796233243,9.41
173,173.0,142094797996.06393,4550524486.296136,458456.793982959,9.41
174,174.0,142094797996.06393,4550524486.296136,456336.8718044485,9.41
175,175.0,142094797996.06393,4550524486.296136,456386.7279135787,9.41
176,176.0,142094797996.06393,4550524486.296136,458541.0353360542,9.41
177,177.0,142094797996.06393,4550524486.296136,444715.91517828364,9.41
178,178.0,142094798701.03946,4550524486.296136,504590.05689348147,9.41
179,179.0,142094792509.9122,4550524486.296136,504590.05689348147,9.41
180,180.0,142094794838.12747,4550524486.296136,504590.05689348147,9.41
181,181.0,142094792886.1946,4550524486.296136,504590.05689348147,9.41
182,182.0,142094799126.3025,4550524486.296136,504590.05689348147,9.41
183,183.0,142094821152.76828,4550524486.296136,504822.2618366272,9.41
184,184.0,142094821152.76828,4550524486.296136,490000.0226102839,9.41
185,185.0,142094821152.76828,4550524486.296136,502718.53261356323,9.41
186,186.0,142094821152.76828,4550524486.296136,500914.51648755395,9.41
187,187.0,142094821152.76828,4550524486.296136,510033.620560622,9.41
188,188.0,142094823082.37918,4550524486.296136,569907.7622758198,9.41
189,189.0,142094823244.1504,4550524486.296136,569907.7622758198,9.41
190,190.0,142094821289.39188,4550524486.296136,569907.7622758198,9.41
191,191.0,142094826979.21588,4550524486.296136,569907.7622758198,9.41
192,192.0,142094828010.45126,4550524486.296136,569907.7622758198,9.41
193,193.0,142094850036.91705,4550524486.296136,546632.2136248278,9.41
194,194.0,142094850036.91705,4550524486.296136,541820.7039173419,9.41
195,195.0,142094850036.91705,4550524486.296136,526305.2711537426,9.41
196,196.0,142094850036.91705,4550524486.296136,499965.03074770595,9.41
197,197.0,142094850036.91705,4550524486.296136,508475.3771032134,9.41
198,198.0,142094844164.4691,4550524486.296136,568349.5188184112,9.41
199,199.0,142094847397.05618,4550524486.296136,568349.5188184112,9.41
200,200.0,142094844765.8737,4550524486.296136,568349.5188184112,9.41
201,201.0,142094837876.5726,4550524486.296136,568349.5188184112,9.41
202,202.0,142094834553.70578,4550524486.296136,568349.5188184112,9.41
203,203.0,142094837719.25912,4550524486.296136,568349.5188184112,9.41
204,204.0,142094840214.0004,4550524486.296136,568349.5188184112,9.41
205,205.0,142094837479.76904,4550524486.296136,568349.5188184112,9.41
206,206.0,142094835233.9469,4550524486.296136,568349.5188184112,9.41
207,207.0,142094836645.15628,4550524486.296136,568349.5188184112,9.41
208,208.0,142094837980.12927,4550524486.296136,568349.5188184112,9.41
209,209.0,142094844383.06116,4550524486.296136,568349.5188184112,9.41
210,210.0,142094847629.1989,4550524486.296136,568349.5188184112,9.41
211,211.0,142094852922.17102,4550524486.296136,568349.5188184112,9.41
212,212.0,142094855537.15277,4550524486.296136,568349.5188184112,9.41
213,213.0,142094856474.43646,4550524486.296136,568349.5188184112,9.41
214,214.0,142094849907.6532,4550524486.296136,568349.5188184112,9.41
215,215.0,142094843938.46384,4550524486.296136,568349.5188184112,9.41
216,216.0,142094843783.42084,4550524486.296136,568349.5188184112,9.41
217,217.0,142094847641.2826,4550524486.296136,568349.5188184112,9.41
218,218.0,142094849124.38574,4550524486.296136,568349.5188184112,9.41
219,219.0,142094846876.41705,4550524486.296136,568349.5188184112,9.41
220,220.0,142094844016.97842,4550524486.296136,568349.5188184112,9.41
221,221.0,142094849020.78812,4550524486.296136,568349.5188184112,9.41
222,222.0,142094853741.23532,4550524486.296136,568349.5188184112,9.41
223,223.0,142094875767.7011,4550524486.296136,568092.7068326301,9.41
224,224.0,142094875767.7011,4550524486.296136,565457.5589343079,9.41
225,225.0,142094875767.7011,4550524486.296136,582911.9950016452,9.41
226,226.0,142094875767.7011,4550524486.296136,586888.4385841541,9.41
227,227.0,142094875767.7011,4550524486.296136,596148.0217603577,9.41
228,228.0,142094876762.34845,4550524486.296136,656022.1634755555,9.41
229,229.0,142094881144.64496,4550524486.296136,656022.1634755555,9.41
230,230.0,142094888054.1453,4550524486.296136,656022.1634755555,9.41
231,231.0,142094886635.56232,4550524486.296136,656022.1634755555,9.41
232,232.0,142094886949.7986,4550524486.296136,656022.1634755555,9.41
233,233.0,142094908976.2644,4550524486.296136,715896.3051907533,9.40769
234,234.0,142094908976.2644,4550524486.296136,724421.5969491333,9.40769
235,235.0,142094908976.2644,4550524486.296136,732666.6617195242,9.40769
236,236.0,142094908976.2644,4550524486.296136,719210.1352720204,9.40769
237,237.0,142094908976.2644,4550524486.296136,708209.4488918744,9.40769
238,238.0,142094908976.2644,4550524486.296136,700499.0221206784,9.40769
239,239.0,142094908976.2644,4550509251.472334,760373.1638358763,9.40769
240,240.0,142094908976.2644,4550547849.705656,760373.1638358763,9.40769
241,241.0,142094908976.2644,4550565419.352776,760373.1638358763,9.40769
242,242.0,142094908976.2644,4550589989.240766,760373.1638358763,9.40769
243,243.0,142094908976.2644,4550558828.561008,760373.1638358763,9.40769
244,244.0,142094908976.2644,4550556207.768529,760373.1638358763,9.40769
245,245.0,142094908976.2644,4550559474.785495,760373.1638358763,9.40769
246,246.0,142094908976.2644,4550601345.228677,760373.1638358763,9.40769
247,247.0,142094908976.2644,4550526578.249146,760373.1638358763,9.40769
248,248.0,142094908976.2644,4550498965.751219,760373.1638358763,9.40769
249,249.0,142094908976.2644,4550535776.601572,760373.1638358763,9.40769
250,250.0,142094908976.2644,4550525224.845246,760373.1638358763,9.40769
251,251.0,142094908976.2644,4550493593.971147,760373.1638358763,9.40769
252,252.0,142094908976.2644,4550530729.013484,760373.1638358763,9.40769
253,253.0,142094908976.2644,4550541269.978908,760373.1638358763,9.40769
254,254.0,142094903200.54633,4550704024.770327,760373.1638358763,9.40769
255,255.0,142094898962.45398,4550704024.770327,760373.1638358763,9.40769
256,256.0,142094905300.7046,4550704024.770327,760373.1638358763,9.40769
257,257.0,142094896554.72614,4550704024.770327,760373.1638358763,9.40769
258,258.0,142094895289.91443,4550704024.770327,760373.1638358763,9.40769
259,259.0,142094917316.38022,4550738461.712833,760373.1638358763,9.40769
260,260.0,142094917316.38022,4550726017.453963,760373.1638358763,9.40769
261,261.0,142094917316.38022,4550732565.73484,760373.1638358763,9.40769
262,262.0,142094917316.38022,4550786991.503807,760373.1638358763,9.40769
263,263.0,142094917316.38022,4550802509.293886,760373.1638358763,9.40769
264,264.0,142094917316.38022,4550965264.085305,753880.6518702651,9.40769
265,265.0,142094917316.38022,4550965264.085305,763089.5512735771,9.40769
266,266.0,142094917316.38022,4550965264.085305,759958.3421468034,9.40769
267,267.0,142094917316.38022,4550965264.085305,758751.5711223147,9.40769
268,268.0,142094917316.38022,4550965264.085305,775539.0267539704,9.40769
269,269.0,142094917316.38022,4550965264.085305,772129.5188512207,9.40769
270,270.0,142094917316.38022,4550965264.085305,777989.2809974969,9.40769
271,271.0,142094917316.38022,4550965264.085305,776382.0984910154,9.40769
272,272.0,142094917316.38022,4550965264.085305,785426.5774311725,9.40769
273,273.0,142094917316.38022,4550965264.085305,770834.686299934,9.40769
274,274.0,142094917316.38022,4550965264.085305,749239.0182923168,9.40769
275,275.0,142094917316.38022,4550965264.085305,758104.5158858881,9.40769
276,276.0,142094917316.38022,4550965264.085305,743915.0437455524,9.40769
277,277.0,142094917316.38022,4550965264.085305,758160.6496886383,9.40769
278,278.0,142094917316.38022,4550965264.085305,745800.0691014992,9.40769
279,279.0,142094917316.38022,4550933963.007084,805674.210816697,9.40769
280,280.0,142094917316.38022,4550958454.802145,805674.210816697,9.40769
281,281.0,142094917316.38022,4550926645.618322,805674.210816697,9.40769
282,282.0,142094917316.38022,4550901900.703754,805674.210816697,9.40769
283,283.0,142094917316.38022,4550917613.866676,805674.210816697,9.40769
284,284.0,142094917316.38022,4551080368.658095,798717.4121176825,9.40769
285,285.0,142094917316.38022,4551080368.658095,799875.5671574626,9.40769
286,286.0,142094917316.38022,4551080368.658095,803709.4711630222,9.40769
287,287.0,142094917316.38022,4551080368.658095,796011.9515073197,9.40769
288,288.0,142094917316.38022,4551080368.658095,802478.7631815745,9.40769
289,289.0,142094917316.38022,4551080368.658095,802748.7589170445,9.40769
290,290.0,142094917316.38022,4551080368.658095,809169.6716945433,9.40769
291,291.0,142094917316.38022,4551080368.658095,816303.7931229186,9.40769
292,292.0,142094917316.38022,4551080368.658095,806158.7590311628,9.40769
293,293.0,142094917316.38022,4551080368.658095,826393.5680935233,9.40769
294,294.0,142094926235.42975,4551080368.658095,886267.7098087211,9.40769
295,295.0,142094934016.49713,4551080368.658095,886267.7098087211,9.40769
296,296.0,142094930628.357,4551080368.658095,886267.7098087211,9.40769
297,297.0,142094930935.6954,4551080368.658095,886267.7098087211,9.40769
298,298.0,142094939556.2848,4551080368.658095,886267.7098087211,9.40769
299,299.0,142094961582.75058,4551080368.658095,946141.8515239189,9.40685
300,300.0,142094961582.75058,4551029335.928017,946141.8515239189,9.40685
