,gen,pA,pB,pD,error
169,169.0,230162937652.52936,67070461.436958306,109570629.5040692,9.40013
170,170.0,230162937413.05936,67070461.436958306,109570629.5040692,9.40013
171,171.0,230162935886.52377,67070461.436958306,109570629.5040692,9.40013
172,172.0,230162936358.16367,67070461.436958306,109570629.5040692,9.40013
173,173.0,230162958384.62946,67029211.221143484,109570629.5040692,9.40013
174,174.0,230162958384.62946,67058143.06260436,109570629.5040692,9.40013
175,175.0,230162958384.62946,67027592.796602525,109570629.5040692,9.40013
176,176.0,230162958384.62946,66959225.2004454,109570629.5040692,9.40013
177,177.0,230162958384.62946,66971007.49901096,109570629.5040692,9.40013
178,178.0,230162961840.19055,67133762.29042996,109570629.5040692,9.40013
179,179.0,230162964632.86905,67133762.29042996,109570629.5040692,9.40013
180,180.0,230162963088.26044,67133762.29042996,109570629.5040692,9.40013
181,181.0,230162956448.60107,67133762.29042996,109570629.5040692,9.40013
182,182.0,230162953060.50983,67133762.29042996,109570629.5040692,9.40013
183,183.0,230162975086.97562,67133762.29042996,109596921.50233184,9.40013
184,184.0,230162975086.97562,67133762.29042996,109596567.57343037,9.40013
185,185.0,230162975086.97562,67133762.29042996,109556305.96204434,9.40013
186,186.0,230162975086.97562,67133762.29042996,109563536.3514118,9.40013
187,187.0,230162975086.97562,67133762.29042996,109568889.51461436,9.40013
188,188.0,230162973577.17148,67133762.29042996,109628763.65632956,9.40013
189,189.0,230162979100.29672,67133762.29042996,109628763.65632956,9.40013
190,190.0,230162972930.3015,67133762.29042996,109628763.65632956,9.40013
191,191.0,230162978388.5909,67133762.29042996,109628763.65632956,9.40013
192,192.0,230162977346.35718,67133762.29042996,109628763.65632956,9.40013
193,193.0,230162999372.82297,67104053.09124168,109628763.65632956,9.40013
194,194.0,230162999372.82297,67092329.22474524,109628763.65632956,9.40013
195,195.0,230162999372.82297,67067993.448313855,109628763.65632956,9.40013
196,196.0,230162999372.82297,67080325.84206031,109628763.65632956,9.40013
197,197.0,230162999372.82297,67112138.63319436,109628763.65632956,9.40013
198,198.0,230162999372.82297,67084976.81155271,109628763.65632956,9.40013
199,199.0,230162999372.82297,67073262.33723273,109628763.65632956,9.40013
200,200.0,230162999372.82297,67107407.248475246,109628763.65632956,9.40013
201,201.0,230162999372.82297,67126253.42594016,109628763.65632956,9.40013
202,202.0,230162999372.82297,67148494.78409956,109628763.65632956,9.40013
203,203.0,230162999372.82297,67311249.57551856,109621263.34503675,9.40013
204,204.0,230162999372.82297,67311249.57551856,109604730.79007016,9.40013
205,205.0,230162999372.82297,67311249.57551856,109584217.53093833,9.40013
206,206.0,230162999372.82297,67311249.57551856,109577954.93040742,9.40013
207,207.0,230162999372.82297,67311249.57551856,109578062.05284718,9.40013
208,208.0,230162999372.82297,67301032.92944886,109637936.19456238,9.40013
209,209.0,230162999372.82297,67328915.96783315,109637936.19456238,9.40013
210,210.0,230162999372.82297,67349824.98701033,109637936.19456238,9.40013
211,211.0,230162999372.82297,67375276.93164784,109637936.19456238,9.40013
212,212.0,230162999372.82297,67331394.72013582,109637936.19456238,9.40013
213,213.0,230162999372.82297,67656904.30297382,109637936.19456238,9.39665
214,214.0,230162999372.82297,67656904.30297382,109651378.30294436,9.39665
215,215.0,230162999372.82297,67656904.30297382,109635127.80687508,9.39665
216,216.0,230162999372.82297,67656904.30297382,109629844.92566478,9.39665
217,217.0,230162999372.82297,67656904.30297382,109613856.53622706,9.39665
218,218.0,230162999372.82297,67656904.30297382,109630813.91620232,9.39665
219,219.0,230162999372.82297,67672957.4444948,109690688.05791752,9.39665
220,220.0,230162999372.82297,67672785.59560066,109690688.05791752,9.39665
221,221.0,230162999372.82297,67616352.22211124,109690688.05791752,9.39665
222,222.0,230162999372.82297,67680955.46783702,109690688.05791752,9.39665
223,223.0,230162999372.82297,67708551.39623174,109690688.05791752,9.39665
224,224.0,230162996492.99323,67871306.18765074,109690688.05791752,9.39665
225,225.0,230162994102.36285,67871306.18765074,109690688.05791752,9.39665
226,226.0,230162997323.02435,67871306.18765074,109690688.05791752,9.39665
227,227.0,230162998286.937,67871306.18765074,109690688.05791752,9.39665
228,228.0,230162998702.1111,67871306.18765074,109690688.05791752,9.39665
229,229.0,230163020728.5769,67854341.46067059,109690688.05791752,9.39665
230,230.0,230163020728.5769,67909592.68318851,109690688.05791752,9.39665
231,231.0,230163020728.5769,67909493.52132712,109690688.05791752,9.39665
232,232.0,230163020728.5769,67919852.75942521,109690688.05791752,9.39665
233,233.0,230163020728.5769,67889038.09580943,109690688.05791752,9.39665
234,234.0,230163020076.7471,68051792.88722843,109690688.05791752,9.3995
235,235.0,230163020904.7529,68051792.88722843,109690688.05791752,9.3995
236,236.0,230163025727.52676,68051792.88722843,109690688.05791752,9.3995
237,237.0,230163028112.5601,68051792.88722843,109690688.05791752,9.3995
238,238.0,230163026741.63763,68051792.88722843,109690688.05791752,9.3995
239,239.0,230163027434.5021,68051792.88722843,109690688.05791752,9.3995
240,240.0,230163024781.678,68051792.88722843,109690688.05791752,9.3995
241,241.0,230163025277.32938,68051792.88722843,109690688.05791752,9.3995
242,242.0,230163028104.17694,68051792.88722843,109690688.05791752,9.3995
243,243.0,230163021653.78128,68051792.88722843,109690688.05791752,9.3995
244,244.0,230163043680.24707,68059783.20266277,109690688.05791752,9.3995
245,245.0,230163043680.24707,68029098.17309608,109690688.05791752,9.3995
246,246.0,230163043680.24707,68074394.49387541,109690688.05791752,9.3995
247,247.0,230163043680.24707,68026342.22422822,109690688.05791752,9.3995
248,248.0,230163043680.24707,68039375.05388753,109690688.05791752,9.3995
249,249.0,230163044129.89484,68202129.84530653,109690688.05791752,9.3995
250,250.0,230163046033.7102,68202129.84530653,109690688.05791752,9.3995
251,251.0,230163045416.45108,68202129.84530653,109690688.05791752,9.3995
252,252.0,230163052068.9452,68202129.84530653,109690688.05791752,9.3995
253,253.0,230163050379.19855,68202129.84530653,109690688.05791752,9.3995
254,254.0,230163072405.66434,68202129.84530653,109694442.04976444,9.3995
255,255.0,230163072405.66434,68202129.84530653,109703185.65472928,9.3995
256,256.0,230163072405.66434,68202129.84530653,109703765.52409434,9.3995
257,257.0,230163072405.66434,68202129.84530653,109703779.12010112,9.3995
258,258.0,230163072405.66434,68202129.84530653,109675202.04381132,9.3995
259,259.0,230163077768.97458,68202129.84530653,109735076.18552652,9.3995
260,260.0,230163081655.6486,68202129.84530653,109735076.18552652,9.3995
261,261.0,230163079523.15637,68202129.84530653,109735076.18552652,9.3995
262,262.0,230163080655.5393,68202129.84530653,109735076.18552652,9.3995
263,263.0,230163079366.99716,68202129.84530653,109735076.18552652,9.3995
264,264.0,230163101393.46295,68202129.84530653,109740080.19528027,9.3995
265,265.0,230163101393.46295,68202129.84530653,109738688.18892752,9.3995
266,266.0,230163101393.46295,68202129.84530653,109738565.38900526,9.3995
267,267.0,230163101393.46295,68202129.84530653,109750256.62373978,9.3995
268,268.0,230163101393.46295,68202129.84530653,109754138.73897906,9.3995
269,269.0,230163101393.46295,68202129.84530653,109760225.78015327,9.3995
270,270.0,230163101393.46295,68202129.84530653,109761265.46646547,9.3995
271,271.0,230163101393.46295,68202129.84530653,109764381.47260168,9.3995
272,272.0,230163101393.46295,68202129.84530653,109759201.9411039,9.3995
273,273.0,230163101393.46295,68202129.84530653,109743844.5330598,9.3995
274,274.0,230163101341.23022,68202129.84530653,109803718.674775,9.3995
275,275.0,230163105896.5919,68202129.84530653,109803718.674775,9.3995
276,276.0,230163109393.291,68202129.84530653,109803718.674775,9.3995
277,277.0,230163105518.9485,68202129.84530653,109803718.674775,9.3995
278,278.0,230163098771.41153,68202129.84530653,109803718.674775,9.3995
279,279.0,230163120797.87732,68364884.63672553,109803718.674775,9.39883
280,280.0,230163120797.87732,68364884.63672553,109811789.29359405,9.39883
281,281.0,230163120797.87732,68364884.63672553,109818112.54331432,9.39883
282,282.0,230163120797.87732,68364884.63672553,109845235.1162993,9.39883
283,283.0,230163120797.87732,68364884.63672553,109863420.96150488,9.39883
284,284.0,230163120797.87732,68364884.63672553,109890494.44398655,9.39883
285,285.0,230163120797.87732,68396409.31621017,109950368.58570175,9.39883
286,286.0,230163120797.87732,68363560.33124083,109950368.58570175,9.39883
287,287.0,230163120797.87732,68362414.70706679,109950368.58570175,9.39883
288,288.0,230163120797.87732,68351215.5762123,109950368.58570175,9.39883
289,289.0,230163120797.87732,68378518.05025528,109950368.58570175,9.39883
290,290.0,230163124408.16388,68541272.84167428,109950368.58570175,9.39883
291,291.0,230163127865.70557,68541272.84167428,109950368.58570175,9.39883
292,292.0,230163128791.6371,68541272.84167428,109950368.58570175,9.39883
293,293.0,230163126612.38156,68541272.84167428,109950368.58570175,9.39883
294,294.0,230163129063.51562,68541272.84167428,109950368.58570175,9.39883
295,295.0,230163151089.9814,68527026.41648136,109950368.58570175,9.39883
296,296.0,230163151089.9814,68581728.95702161,109950368.58570175,9.39883
297,297.0,230163151089.9814,68525280.1085004,109950368.58570175,9.39883
298,298.0,230163151089.9814,68513697.85950649,109950368.58570175,9.39883
299,299.0,230163151089.9814,68558254.69084103,109950368.58570175,9.39883
300,300.0,230163151089.9814,68883764.27367903,109950368.58570175,9.39993
