,gen,pA,pB,pD,error
40,40.0,137349.79335511322,59625816409.878365,268435.21883787884,43.42779
41,41.0,137349.79335511322,59625816409.878365,275669.4591954447,43.42779
42,42.0,137349.79335511322,59625816409.878365,297012.10535596224,43.42779
43,43.0,137349.79335511322,59625816409.878365,356886.24707116006,43.04199
44,44.0,134287.07267273738,59625816409.878365,356886.24707116006,43.04199
45,45.0,131044.53185474596,59625816409.878365,356886.24707116006,43.04199
46,46.0,130938.43772533609,59625816409.878365,356886.24707116006,43.04199
47,47.0,136634.19643997267,59625816409.878365,356886.24707116006,43.04199
48,48.0,140287.93202256152,59625816409.878365,356886.24707116006,43.04199
49,49.0,162314.39781736824,59625816409.878365,416760.3887863579,43.22542
50,50.0,162314.39781736824,59625816409.878365,416347.8959058312,43.22542
51,51.0,162314.39781736824,59625816409.878365,400154.0188269496,43.22542
52,52.0,162314.39781736824,59625816409.878365,402576.3361640756,43.22542
53,53.0,162314.39781736824,59625816409.878365,396129.0134367925,43.22542
54,54.0,162314.39781736824,59625816409.878365,410374.8539269354,43.22542
55,55.0,184340.86361217496,59625816409.878365,470248.99564213323,36.05109
56,56.0,184340.86361217496,59625816409.878365,470198.2276571603,36.05109
57,57.0,184340.86361217496,59625816409.878365,483881.9705692014,36.05109
58,58.0,184340.86361217496,59625816409.878365,454284.5248460942,36.05109
59,59.0,184340.86361217496,59625816409.878365,455620.0139055324,36.05109
60,60.0,184340.86361217496,59625816409.878365,453206.51025180065,36.05109
61,61.0,184340.86361217496,59625797402.64344,513080.65196699847,36.05109
62,62.0,184340.86361217496,59625758000.26531,513080.65196699847,36.05109
63,63.0,184340.86361217496,59625760978.10068,513080.65196699847,36.05109
64,64.0,184340.86361217496,59625797229.983025,513080.65196699847,36.05109
65,65.0,184340.86361217496,59625806731.44168,513080.65196699847,36.05109
66,66.0,184340.86361217496,59625969486.2331,518492.13667754247,36.05109
67,67.0,184340.86361217496,59625969486.2331,506846.13128163037,36.05109
68,68.0,184340.86361217496,59625969486.2331,522919.732556925,36.05109
69,69.0,184340.86361217496,59625969486.2331,533373.3439691851,36.05109
70,70.0,184340.86361217496,59625969486.2331,523323.60097781476,36.05109
71,71.0,206367.32940698168,59625969486.2331,583197.7426930126,35.69292
72,72.0,206367.32940698168,59625969486.2331,569069.9484427014,35.69292
73,73.0,206367.32940698168,59625969486.2331,553733.1318605881,35.69292
74,74.0,206367.32940698168,59625969486.2331,560631.3845255414,35.69292
75,75.0,206367.32940698168,59625969486.2331,563308.5931370769,35.69292
76,76.0,206367.32940698168,59625969486.2331,579124.1744227228,35.69292
77,77.0,206367.32940698168,59625984547.45827,638998.3161379206,35.69292
78,78.0,206367.32940698168,59626042932.37434,638998.3161379206,35.69292
79,79.0,206367.32940698168,59625995739.9011,638998.3161379206,35.69292
80,80.0,206367.32940698168,59626018799.1116,638998.3161379206,35.69292
81,81.0,206367.32940698168,59625966188.96806,638998.3161379206,35.69292
82,82.0,228393.7952017884,59626128943.75948,638998.3161379206,20.545
83,83.0,250420.2609965951,59626128943.75948,638998.3161379206,17.11975
84,84.0,250420.2609965951,59626128943.75948,698872.4578531184,16.43088
85,85.0,250135.61635579396,59626128943.75948,698872.4578531184,16.43088
86,86.0,250395.24217387615,59626128943.75948,698872.4578531184,16.43088
87,87.0,249350.20181692872,59626128943.75948,698872.4578531184,16.43088
88,88.0,254103.24983127587,59626128943.75948,698872.4578531184,16.43088
89,89.0,276129.7156260826,59626128943.75948,698872.4578531184,12.61992
90,90.0,276378.6254472933,59626128943.75948,698872.4578531184,12.61992
91,91.0,287321.2023472198,59626128943.75948,698872.4578531184,12.61992
92,92.0,294410.6202026547,59626128943.75948,698872.4578531184,12.61992
93,93.0,288562.7946013642,59626128943.75948,698872.4578531184,12.61992
94,94.0,283824.9473867846,59626128943.75948,698872.4578531184,12.61992
95,95.0,282354.1114813798,59626128943.75948,698872.4578531184,15.53514
96,96.0,273763.5282341635,59626128943.75948,698872.4578531184,15.53514
97,97.0,274475.9535562418,59626128943.75948,698872.4578531184,15.53514
98,98.0,272493.9726406374,59626128943.75948,698872.4578531184,15.53514
99,99.0,294520.43843544414,59626128943.75948,698872.4578531184,13.99466
100,100.0,294520.43843544414,59626138731.65141,698872.4578531184,13.99466
101,101.0,294520.43843544414,59626149662.88682,698872.4578531184,13.99466
102,102.0,294520.43843544414,59626115149.38955,698872.4578531184,13.99466
103,103.0,294520.43843544414,59626162031.82266,698872.4578531184,13.99466
104,104.0,294520.43843544414,59626158254.718025,698872.4578531184,13.99466
105,105.0,294520.43843544414,59626163612.338974,698872.4578531184,13.99466
106,106.0,294520.43843544414,59626172245.12932,698872.4578531184,13.99466
107,107.0,294520.43843544414,59626128886.47125,698872.4578531184,13.99466
108,108.0,294520.43843544414,59626090554.61717,698872.4578531184,13.99466
109,109.0,294520.43843544414,59626135749.281,698872.4578531184,13.99466
110,110.0,295294.6529129687,59626298504.07242,698872.4578531184,13.99466
111,111.0,290553.8822368473,59626298504.07242,698872.4578531184,13.99466
112,112.0,287457.6737675448,59626298504.07242,698872.4578531184,13.99466
113,113.0,291388.5588321512,59626298504.07242,698872.4578531184,13.99466
114,114.0,298078.6279242602,59626298504.07242,698872.4578531184,13.99466
115,115.0,320105.09371906694,59626298504.07242,698872.4578531184,13.37109
116,116.0,320105.09371906694,59626298504.07242,719165.762184487,13.37109
117,117.0,320105.09371906694,59626298504.07242,715395.0995600023,13.37109
118,118.0,320105.09371906694,59626298504.07242,716505.7068481209,13.37109
119,119.0,320105.09371906694,59626298504.07242,720299.7081251793,13.37109
120,120.0,320105.09371906694,59626298504.07242,717075.4494967228,13.37109
121,121.0,320105.09371906694,59626298504.07242,715566.7089621883,13.37109
122,122.0,320105.09371906694,59626298504.07242,716347.601341693,13.37109
123,123.0,320105.09371906694,59626298504.07242,731271.0565225886,13.37109
124,124.0,320105.09371906694,59626298504.07242,726550.46907267,13.37109
125,125.0,320105.09371906694,59626298504.07242,729390.9935077077,13.37109
126,126.0,321391.3093645625,59626298504.07242,789265.1352229055,13.37109
127,127.0,319034.6631244486,59626298504.07242,789265.1352229055,13.37109
128,128.0,320649.87738674076,59626298504.07242,789265.1352229055,13.37109
129,129.0,317592.3663440402,59626298504.07242,789265.1352229055,13.37109
130,130.0,311289.9265864932,59626298504.07242,789265.1352229055,13.37109
131,131.0,333316.3923812999,59626319815.6425,789265.1352229055,14.67398
132,132.0,333316.3923812999,59626345522.518326,789265.1352229055,14.67398
133,133.0,333316.3923812999,59626315469.38369,789265.1352229055,14.67398
134,134.0,333316.3923812999,59626273982.07474,789265.1352229055,14.67398
135,135.0,333316.3923812999,59626271738.48723,789265.1352229055,14.67398
136,136.0,333316.3923812999,59626434493.27865,797833.3092530887,14.67398
137,137.0,333316.3923812999,59626434493.27865,811026.084178654,14.67398
138,138.0,333316.3923812999,59626434493.27865,802061.5227414331,14.67398
139,139.0,333316.3923812999,59626434493.27865,787423.397188601,14.67398
140,140.0,333316.3923812999,59626434493.27865,791683.2823632412,14.67398
141,141.0,355342.85817610665,59626434493.27865,851557.424078439,14.90237
142,142.0,377369.32397091336,59626434493.27865,851557.424078439,12.73099
143,143.0,399395.7897657201,59626434493.27865,851557.424078439,10.85318
144,144.0,399695.74282524263,59626434493.27865,851557.424078439,10.85318
145,145.0,401754.6557186263,59626434493.27865,851557.424078439,10.85318
146,146.0,423781.121513433,59626434493.27865,851557.424078439,10.05733
147,147.0,423781.121513433,59626434493.27865,834134.5469745691,10.05733
148,148.0,423781.121513433,59626434493.27865,819781.0050586793,10.05733
149,149.0,423781.121513433,59626434493.27865,830555.031438518,10.05733
150,150.0,423781.121513433,59626434493.27865,845407.224626205,10.05733
151,151.0,423781.121513433,59626434493.27865,843776.5151604502,10.05733
152,152.0,423781.121513433,59626418233.444244,903650.6568756481,10.05733
153,153.0,423781.121513433,59626393204.033,903650.6568756481,10.05733
154,154.0,423781.121513433,59626331847.14131,903650.6568756481,10.05733
155,155.0,423781.121513433,59626339296.51364,903650.6568756481,10.05733
156,156.0,423781.121513433,59626314679.016464,903650.6568756481,10.05733
157,157.0,423781.121513433,59626477433.807884,923033.042989883,10.05733
158,158.0,423781.121513433,59626477433.807884,929136.377753759,10.05733
159,159.0,423781.121513433,59626477433.807884,901949.0960328402,10.05733
160,160.0,423781.121513433,59626477433.807884,912526.4991073961,10.05733
161,161.0,423781.121513433,59626477433.807884,904049.7402756449,10.05733
162,162.0,445807.5873082397,59626477433.807884,963923.8819908428,8.25063
163,163.0,442164.04443683615,59626477433.807884,963923.8819908428,8.25063
164,164.0,441198.57554130384,59626477433.807884,963923.8819908428,8.25063
165,165.0,445482.2505214289,59626477433.807884,963923.8819908428,8.25063
166,166.0,440817.5009899899,59626477433.807884,963923.8819908428,8.25063
167,167.0,462843.9667847966,59626477433.807884,963923.8819908428,5.78753
168,168.0,462843.9667847966,59626477433.807884,963218.1197528883,5.78753
169,169.0,462843.9667847966,59626477433.807884,953654.1894838209,5.78753
170,170.0,462843.9667847966,59626477433.807884,990405.6702395326,5.78753
171,171.0,462843.9667847966,59626477433.807884,980844.8461839759,5.78753
172,172.0,462843.9667847966,59626477433.807884,959466.0464063796,5.78753
173,173.0,462843.9667847966,59626477433.807884,973697.5842128624,5.78753
174,174.0,462843.9667847966,59626477433.807884,969722.6847559231,5.78753
175,175.0,462843.9667847966,59626477433.807884,982069.2111960602,5.78753
176,176.0,462843.9667847966,59626477433.807884,989122.3018217541,5.78753
177,177.0,462843.9667847966,59626477433.807884,993850.4177500022,5.78753
178,178.0,462843.9667847966,59626461578.15758,1053724.5594652,13.2813
179,179.0,462843.9667847966,59626472973.84851,1053724.5594652,13.2813
180,180.0,462843.9667847966,59626455248.21047,1053724.5594652,13.2813
181,181.0,462843.9667847966,59626444864.6543,1053724.5594652,13.2813
182,182.0,462843.9667847966,59626409686.33635,1053724.5594652,13.2813
183,183.0,484870.43257960334,59626572441.12777,1053724.5594652,10.08383
184,184.0,484870.43257960334,59626606051.20866,1053724.5594652,10.08383
185,185.0,484870.43257960334,59626680898.641815,1053724.5594652,10.08383
186,186.0,484870.43257960334,59626694458.88992,1053724.5594652,10.08383
187,187.0,484870.43257960334,59626724749.26654,1053724.5594652,10.08383
188,188.0,484870.43257960334,59626696763.62875,1053724.5594652,10.08383
189,189.0,487434.6523611836,59626859518.42017,1053724.5594652,10.08383
190,190.0,483957.0334405882,59626859518.42017,1053724.5594652,10.08383
191,191.0,481200.5356794229,59626859518.42017,1053724.5594652,10.08383
192,192.0,477856.89993340673,59626859518.42017,1053724.5594652,10.08383
193,193.0,471385.6384473803,59626859518.42017,1053724.5594652,10.08383
194,194.0,474758.7994449375,59626859518.42017,1053724.5594652,10.08383
195,195.0,479475.2996916001,59626859518.42017,1053724.5594652,10.08383
196,196.0,481362.4303593838,59626859518.42017,1053724.5594652,10.08383
197,197.0,485096.3841228369,59626859518.42017,1053724.5594652,10.08383
198,198.0,486440.5541641518,59626859518.42017,1053724.5594652,10.08383
199,199.0,508467.0199589585,59626840460.875885,1053724.5594652,11.1718
200,200.0,508467.0199589585,59626874849.02471,1053724.5594652,11.1718
201,201.0,508467.0199589585,59626860463.066536,1053724.5594652,11.1718
202,202.0,508467.0199589585,59626874776.92226,1053724.5594652,11.1718
203,203.0,508467.0199589585,59626845395.33222,1053724.5594652,11.1718
204,204.0,530493.4857537652,59627008150.12364,1053724.5594652,9.23251
205,205.0,530493.4857537652,59627008150.12364,1046031.9910913376,9.23251
206,206.0,530493.4857537652,59627008150.12364,1050217.8751999515,9.23251
207,207.0,530493.4857537652,59627008150.12364,1055887.5378244086,9.23251
208,208.0,530493.4857537652,59627008150.12364,1056109.9996401053,9.23251
209,209.0,530493.4857537652,59627008150.12364,1052992.353195338,9.23251
210,210.0,530493.4857537652,59626992158.09509,1112866.4949105359,9.23251
211,211.0,530493.4857537652,59627003183.720245,1112866.4949105359,9.23251
212,212.0,530493.4857537652,59626967640.61992,1112866.4949105359,9.23251
213,213.0,530493.4857537652,59626984904.49364,1112866.4949105359,9.23251
214,214.0,530493.4857537652,59627003797.31609,1112866.4949105359,9.23251
215,215.0,530493.4857537652,59627166552.10751,1118172.6711580367,9.23251
216,216.0,530493.4857537652,59627166552.10751,1090875.4635997987,9.23251
217,217.0,530493.4857537652,59627166552.10751,1096599.3928177818,9.23251
218,218.0,530493.4857537652,59627166552.10751,1084020.089073806,9.23251
219,219.0,530493.4857537652,59627166552.10751,1085702.1422620574,9.23251
220,220.0,552519.9515485719,59627166552.10751,1145576.2839772552,8.30192
221,221.0,552519.9515485719,59627166552.10751,1141134.0589787774,8.30192
222,222.0,552519.9515485719,59627166552.10751,1127026.8565100548,8.30192
223,223.0,552519.9515485719,59627166552.10751,1134358.5698971734,8.30192
224,224.0,552519.9515485719,59627166552.10751,1126594.4695995105,8.30192
225,225.0,552519.9515485719,59627166552.10751,1136790.1835749347,8.30192
226,226.0,552519.9515485719,59627166552.10751,1147099.4778861578,8.30192
227,227.0,552519.9515485719,59627166552.10751,1152421.4767195731,8.30192
228,228.0,552519.9515485719,59627166552.10751,1159545.023786994,8.30192
229,229.0,552519.9515485719,59627166552.10751,1179155.8335342684,8.30192
230,230.0,552519.9515485719,59627166552.10751,1184267.2847593885,8.30192
231,231.0,552519.9515485719,59627166552.10751,1187585.501600334,8.30192
232,232.0,552519.9515485719,59627166552.10751,1173979.51597118,8.30192
233,233.0,552519.9515485719,59627166552.10751,1174093.3674598187,8.30192
234,234.0,552519.9515485719,59627166552.10751,1150285.2297960839,8.30192
235,235.0,552519.9515485719,59627166552.10751,1147804.5308067536,8.30192
236,236.0,552519.9515485719,59627179733.7998,1207678.6725219514,8.30192
237,237.0,552519.9515485719,59627185319.983925,1207678.6725219514,8.30192
238,238.0,552519.9515485719,59627203753.60549,1207678.6725219514,8.30192
239,239.0,552519.9515485719,59627201539.09471,1207678.6725219514,8.30192
240,240.0,552519.9515485719,59627211950.60155,1207678.6725219514,8.30192
241,241.0,552519.9515485719,59627224679.05615,1207678.6725219514,8.30192
242,242.0,552519.9515485719,59627199920.268776,1207678.6725219514,8.30192
243,243.0,552519.9515485719,59627204274.6374,1207678.6725219514,8.30192
244,244.0,552519.9515485719,59627220540.56828,1207678.6725219514,8.30192
245,245.0,552519.9515485719,59627220912.20896,1207678.6725219514,8.30192
246,246.0,552519.9515485719,59627190166.11798,1207678.6725219514,8.30192
247,247.0,552519.9515485719,59627196545.069916,1207678.6725219514,8.30192
248,248.0,552519.9515485719,59627231707.14471,1207678.6725219514,8.30192
249,249.0,552519.9515485719,59627215109.97499,1207678.6725219514,8.30192
250,250.0,552519.9515485719,59627229770.80352,1207678.6725219514,8.30192
251,251.0,574546.4173433786,59627392525.59494,1207678.6725219514,6.09348
252,252.0,574546.4173433786,59627366113.53655,1207678.6725219514,6.09348
253,253.0,574546.4173433786,59627331910.74758,1207678.6725219514,6.09348
254,254.0,574546.4173433786,59627320151.37156,1207678.6725219514,6.09348
255,255.0,574546.4173433786,59627320920.35912,1207678.6725219514,6.09348
256,256.0,574546.4173433786,59627304920.08196,1207678.6725219514,6.09348
257,257.0,570685.0575086977,59627467674.87338,1207678.6725219514,6.09348
258,258.0,566570.5972529693,59627467674.87338,1207678.6725219514,6.09348
259,259.0,561063.6853713262,59627467674.87338,1207678.6725219514,6.09348
260,260.0,559627.4236222566,59627467674.87338,1207678.6725219514,6.09348
261,261.0,563465.2610742137,59627467674.87338,1207678.6725219514,6.09348
262,262.0,568864.6241687255,59627467674.87338,1207678.6725219514,7.06865
263,263.0,567869.5108861829,59627467674.87338,1207678.6725219514,7.06865
264,264.0,589895.9766809896,59627467674.87338,1207678.6725219514,6.35448
265,265.0,611922.4424757963,59627467674.87338,1207678.6725219514,5.43186
266,266.0,608392.1018192401,59627467674.87338,1207678.6725219514,5.43186
267,267.0,606857.0906017664,59627467674.87338,1207678.6725219514,5.43186
268,268.0,609371.251128872,59627467674.87338,1207678.6725219514,5.43186
269,269.0,605833.3779514373,59627467674.87338,1207678.6725219514,5.43186
270,270.0,611063.5449022085,59627467674.87338,1207678.6725219514,5.43186
271,271.0,655116.4764918219,59627467674.87338,1207678.6725219514,5.90655
272,272.0,655417.6714579836,59627467674.87338,1207678.6725219514,5.90655
273,273.0,656248.9104716552,59627467674.87338,1207678.6725219514,5.90655
274,274.0,650747.5638557283,59627467674.87338,1207678.6725219514,5.90655
275,275.0,672774.029650535,59627467674.87338,1207678.6725219514,4.70525
276,276.0,694800.4954453417,59627467674.87338,1207678.6725219514,4.50489
277,277.0,691797.652238324,59627467674.87338,1207678.6725219514,4.50489
278,278.0,683088.1984136966,59627467674.87338,1207678.6725219514,4.50489
279,279.0,680502.5107221738,59627467674.87338,1207678.6725219514,4.50489
280,280.0,687388.9854511652,59627467674.87338,1207678.6725219514,4.50489
281,281.0,693948.9525318084,59627467674.87338,1207678.6725219514,4.50489
282,282.0,715975.4183266151,59627467674.87338,1204387.196906461,5.35825
283,283.0,715975.4183266151,59627467674.87338,1209841.267983717,5.35825
284,284.0,715975.4183266151,59627467674.87338,1211574.056913901,5.35825
285,285.0,715975.4183266151,59627467674.87338,1200419.9386863075,5.35825
286,286.0,715975.4183266151,59627467674.87338,1208079.5511834489,5.35825
287,287.0,715975.4183266151,59627467674.87338,1208825.374435874,5.81417
288,288.0,715975.4183266151,59627467674.87338,1209755.0960344926,5.81417
289,289.0,715975.4183266151,59627467674.87338,1208849.1179506225,5.81417
290,290.0,715975.4183266151,59627467674.87338,1204859.8096175592,5.81417
291,291.0,715975.4183266151,59627467674.87338,1227545.8295760131,5.81417
292,292.0,738001.8841214218,59627467674.87338,1287419.971291211,5.44287
293,293.0,738001.8841214218,59627467674.87338,1295584.845379875,5.44287
294,294.0,738001.8841214218,59627467674.87338,1302728.4885193887,5.44287
295,295.0,738001.8841214218,59627467674.87338,1308949.0393189539,5.44287
296,296.0,738001.8841214218,59627467674.87338,1295573.914863823,5.44287
297,297.0,738001.8841214218,59627467674.87338,1283034.8385016618,5.44287
298,298.0,738001.8841214218,59627469616.57972,1342908.9802168596,5.44287
299,299.0,738001.8841214218,59627436382.40318,1342908.9802168596,5.44287
300,300.0,738001.8841214218,59627427237.78502,1342908.9802168596,5.44287
